 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),215172,153823,130925,88106,101400,85517,74473,79244, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,3,185,107,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2005,2822,1390,1532,1082,326,1219,57, 
 经营活动现金流入小计(万元),217176,156647,132499,89745,102482,85843,75692,79302, 
 购买商品、接受劳务支付的现金(万元),172252,141621,97047,58418,77967,66425,58845,65509, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16120,12647,9899,8701,7068,5820,4144,2420, 
 支付的各项税费(万元),10835,7472,9186,6708,8679,7606,6156,4346, 
 支付的其他与经营活动有关的现金(万元),14847,10546,10324,7059,6899,6676,6280,4570, 
 经营活动现金流出小计(万元),214053,172285,126456,80885,100613,86527,75425,76845, 
 经营活动产生的现金流量净额(万元),3123,-15638,6043,8859,1868,-684,268,2457, 
 收回投资所收到的现金(万元),9219,--,--,--,--,--,23,--, 
 取得投资收益所收到的现金(万元),545,256,--,--,68,9,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,23,15,220,41,24,100,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1000,--,--,20,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9773,279,1015,220,109,53,123,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23161,2275,4743,5673,7155,7331,2926,915, 
 投资所支付的现金(万元),--,9000,1050,--,--,--,410,23, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),27,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23188,11275,5793,5673,7155,7331,3336,938, 
 投资活动产生的现金流量净额(万元),-13415,-10996,-4777,-5453,-7047,-7278,-3213,-928, 
 吸收投资收到的现金(万元),100,--,52724,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),77699,48228,28977,27262,31926,19324,6000,3000, 
 发行债券收到的现金(万元),--,--,10000,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),77799,48228,91702,27262,31926,19324,6000,3000, 
 偿还债务支付的现金(万元),50390,44737,24994,23444,23314,7000,3000,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),9482,13751,10981,8338,1239,2784,213,173, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),666,493,1189,221,301,240,178,135, 
