 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),3453634,2356590,1859943,1424957,1304792,1450109,1104730,1346813,746032,508162, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),15795,8397,6465,1664,2175,3132,880,832,647,1635, 
 收到的其他与经营活动有关的现金(万元),23526,14858,24356,14385,10785,11868,5708,8412,6902,4906, 
 经营活动现金流入小计(万元),3492954,2379845,1890764,1441005,1317752,1465109,1111317,1356057,753581,514703, 
 购买商品、接受劳务支付的现金(万元),3227024,2072123,1628549,1267820,1185413,1326614,1004820,1247165,661863,443514, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),72427,57309,49298,45554,36915,32818,26392,23125,14866,9125, 
 支付的各项税费(万元),59056,49958,18359,27458,14707,9660,21967,29056,9452,6302, 
 支付的其他与经营活动有关的现金(万元),36514,23024,24325,30869,18018,9978,8179,9273,8682,6899, 
 经营活动现金流出小计(万元),3395021,2202414,1720531,1371701,1255052,1379070,1061357,1308619,694863,465841, 
 经营活动产生的现金流量净额(万元),97933,177430,170233,69305,62700,86039,49960,47439,58718,48862, 
 收回投资所收到的现金(万元),323100,--,4100,3000,41663,555250,--,14008,18575,6153, 
 取得投资收益所收到的现金(万元),6995,3859,730,2838,2053,1208,--,706,1909,449, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),672,803,110,12895,190,332,54,29,9,415, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9626,6968,6054,10158,8027,--,945,2319,171,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
