 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),35776,24073,19679,21689,57156,86779,216619,196298,129277,85732,42690,22387,22600,17832,12328, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),188,593,414,378,45,--,8,9,36,21,--,0,--,12,2, 
 收到的其他与经营活动有关的现金(万元),700,3867,1262,980,1244,3328,7709,4807,14187,3016,4179,695,1093,996,875, 
 经营活动现金流入小计(万元),36664,28532,21355,23048,58446,90106,224336,201113,143500,88769,46869,23082,23693,18840,13204, 
 购买商品、接受劳务支付的现金(万元),24559,16055,11592,11915,48303,86498,201209,175920,137922,77828,41955,21828,17719,13526,9988, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),5461,5018,4554,3508,3394,3932,3605,4174,3169,1609,1207,890,637,422,528, 
 支付的各项税费(万元),2328,2698,2115,1816,1607,2833,3642,2694,1711,1480,943,1822,1042,867,586, 
 支付的其他与经营活动有关的现金(万元),2669,2720,3123,2365,4535,6293,10504,10711,18108,8251,6242,3656,1220,1397,1555, 
 经营活动现金流出小计(万元),35017,26491,21383,19604,57840,99556,218961,193499,160912,89168,50347,28197,20617,16212,12656, 
 经营活动产生的现金流量净额(万元),1647,2041,-29,3444,606,-9450,5375,7615,-17412,-399,-3479,-5114,3076,2628,547, 
 收回投资所收到的现金(万元),1528,--,--,--,--,--,--,--,--,--,--,0,20,0,0, 
 取得投资收益所收到的现金(万元),35,82,10,--,26,--,--,--,--,--,--,0,1,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,8,5,70,48,315,4,257,--,--,0,3,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),1284,404,--,5820,23284,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,3868,1024,1040,1430,0,--,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),2848,486,3885,6849,24420,1478,315,4,257,--,--,0,24,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2201,3106,5753,1601,109,5982,7960,2089,5627,2282,1831,414,1143,291,484, 
 投资所支付的现金(万元),5828,4100,--,--,--,--,--,--,2394,--,652,0,--,20,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),1868,2248,0,5002,6615,--,--,--,416,5663,--,62,-7,0,-79, 
