 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),29594300,28375700,22804100,18828400,27865900,31278900,27729900,23766500,17492900,13857400,11817800,9008000,6940700,5817800,4313300, 
 客户存款和同业存放款项净增加额(万元),1006800,658300,--,574800,--,201900,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),205500,157200,143900,124100,150800,122000,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),2700,1200,4600,4300,8500,6900,11800,800,6400,1400,4500,4800,1800,4500,5000, 
 收到的其他与经营活动有关的现金(万元),754400,693900,576100,712600,714000,1252900,1185900,707100,166000,169800,142200,115000,52100,39300,33700, 
 经营活动现金流入小计(万元),31563700,29886300,23528700,20481800,28739200,32862600,28927600,24474400,17665300,14028600,11964500,9127800,6994600,5861600,4352000, 
 购买商品、接受劳务支付的现金(万元),13717700,12342700,8390300,8737500,14849800,18716100,15062400,11242300,7338500,4755500,4643900,3643100,2537400,1814200,1401100, 
 客户贷款及垫款净增加额(万元),113400,68500,86800,--,11600,1037700,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),32900,24900,24400,30000,37800,59700,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),2869300,2537800,2051400,2003400,2045000,1882300,1718600,1433500,1051900,901800,725200,595000,358900,293500,191600, 
 支付的各项税费(万元),5318200,4869300,3273000,3748000,4382600,5074600,4357000,3967700,3033700,2507900,1891000,1609000,1089500,941100,442300, 
 支付的其他与经营活动有关的现金(万元),687400,527900,413700,422300,471200,663400,604900,544500,303500,270700,281800,287200,440200,132200,177300, 
 经营活动现金流出小计(万元),22738900,20371100,15340400,14941200,21988100,27433800,21742900,17188000,11727600,8435900,7541900,6134300,4426000,3181000,2212300, 
 经营活动产生的现金流量净额(万元),8824800,9515200,8188300,5540600,6751100,5428800,7184700,7286400,5937700,5592700,4422600,2993500,2568600,2680600,2139700, 
 收回投资所收到的现金(万元),21200,6002900,4700,40000,19500,30900,8200,300000,--,500,25900,215400,88000,29800,49100, 
 取得投资收益所收到的现金(万元),166200,187100,109600,89900,120800,149000,90200,27400,42800,40800,54200,49500,29900,14500,4300, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),94200,134200,64900,64000,68600,16700,22000,5000,10000,14100,9000,13600,43100,13200,14900, 
 处置子公司及其他营业单位收到的现金净额(万元),200,--,--,--,--,--,--,--,47300,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),254400,338500,267400,328700,198100,--,--,84600,117400,111700,81600,62200,25000,26600,7200, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,378900,403300,--,1407600,--,3700,51700,--,0,0, 
 投资活动现金流入小计(万元),536200,6662700,446600,522600,407000,575500,573500,941100,1710900,1525200,174400,392400,191800,89100,108500, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2093500,2026800,2905800,2987600,4453900,5166500,5336900,4497200,2753400,3153700,3654600,2807300,2393500,1700700,1676100, 
 投资所支付的现金(万元),3381500,2996200,3350600,4800,114700,23600,--,9000,334700,15100,40900,272400,225600,109000,194100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,166600,--,--,36700,332800,116200,0,0, 
 支付的其他与投资活动有关的现金(万元),366800,303400,655600,142500,154700,--,168600,--,--,--,0,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,110900,449700,--,923000,--,20100,54100,--,0,0, 
 投资活动现金流出小计(万元),5841800,5326400,6912000,3134900,4723300,5352800,6691500,6329300,4031300,5235500,3776400,3466600,2735300,1815800,1883200, 
 投资活动产生的现金流量净额(万元),-5305600,1336300,-6465400,-2612300,-4316300,-4777300,-6118000,-5388200,-2320400,-3710300,-3602000,-3074200,-2543500,-1726700,-1774700, 
 吸收投资收到的现金(万元),37600,116400,111100,228800,97100,286000,395900,200500,35500,199400,173900,85300,125300,2473200,47300, 
 其中：子公司吸收少数股东投资收到的现金(万元),37600,116400,111100,228800,--,--,--,--,--,--,0,19900,--,0,0, 
 取得借款收到的现金(万元),3538900,2465100,2803700,2645800,4450000,6860800,3609900,467100,2963800,4925500,4100400,4814000,3070900,3688200,2267500, 
 发行债券收到的现金(万元),--,--,--,2403400,3991500,--,--,--,--,--,0,145300,--,0,0, 
 收到其他与筹资活动有关的现金(万元),45500,13700,43500,--,5300,--,1200,5200,17300,12900,0,0,--,0,0, 
 筹资活动现金流入小计(万元),3622000,2595200,2958300,5278000,8543900,7146800,4022000,718300,3016600,5137800,4274300,11643400,3196200,6161400,2314800, 
 偿还债务支付的现金(万元),4777900,3449000,2992700,4275600,8375300,5143900,3453400,2081400,4209700,4714000,2765200,4960300,2518400,4670100,2080300, 
 分配股利、利润或偿付利息所支付的现金(万元),3315600,6908300,1814600,2779100,2840800,3048700,2638100,2111900,1683900,1622300,1619400,2837800,1139100,1176500,301800, 
 其中：子公司支付给少数股东的股利、利润(万元),951500,424900,618100,734300,506600,504600,476400,298300,273200,--,0,192900,117800,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,400,--,933800,--,--,--,--,0,0,--,0,0, 
 筹资活动现金流出小计(万元),8093500,10357300,4807300,7593700,11216100,9126400,6091500,4193300,5893600,6336300,4529900,7798100,3657500,5846600,2382100, 
 筹资活动产生的现金流量净额(万元),-4471500,-7762100,-1849000,-2315700,-2672200,-1979600,-2069500,-3475000,-2877000,-1198500,-255600,3845300,-461300,314800,-67300, 
 汇率变动对现金及现金等价物的影响(万元),4900,-21000,12600,23500,-200,-2400,300,-700,-200,5100,0,0,--,0,0, 
 现金及现金等价物净增加额(万元),-947400,3068400,-113500,636100,-237600,-1330500,-1002500,-1577500,740100,689000,565000,3764600,-436200,1268700,297700, 
 加:期初现金及现金等价物余额(万元),7187200,4118800,4232300,3596200,3833200,5163700,6165200,7721200,6594400,5905400,5340400,1575800,1982500,713800,416100, 
 期末现金及现金等价物余额(万元),6186300,7187200,4118800,4232300,3595600,3833200,5162700,6143700,7334500,6594400,5905400,5340400,1550100,1982500,713800, 
 净利润(万元),5404100,5405000,2953600,2326400,4637300,5570700,5570700,5150700,4250600,3474500,2981500,1976600,1915300,1704900,934400, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,0,338200,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 资产减值准备(万元),104200,271900,280700,577300,61600,48800,11300,16600,33000,54700,128900,70900,21000,7400,23900, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2074900,2206600,2134600,2052000,1875000,1855900,1744200,1455000,1285400,1162500,939200,831900,698100,556200,517700, 
 无形资产摊销(万元),191100,168700,153400,147900,124900,115800,107400,101000,101300,66900,68000,56300,39600,38400,28900, 
 长期待摊费用摊销(万元),92400,87200,106500,162600,131800,46400,75500,52900,27100,13700,10300,15300,28800,26800,13600, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),136500,-31700,30400,-1700,20600,55300,14200,16000,81300,-6500,0,-2700,-14700,-1100,-400, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,33400,46200,32600,21900,19800,7900, 
