 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),7181817,6423031,5195366,2632797,2626169,2509731,1692865,1160546,960780,598447,213609,218945,164610,118107,82296, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,127,127,--,--,45,570,859,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1078769,760070,372025,191426,101059,76318,77797,58975,26326,12183,8766,8193,5275,7945,2093, 
 经营活动现金流入小计(万元),8260586,7183101,5567392,2824222,2727229,2586176,1770789,1219521,987106,610676,222945,227996,169884,126052,84389, 
 购买商品、接受劳务支付的现金(万元),4210528,4714883,4152916,2082247,2040800,2401614,1441315,990022,976596,453514,199647,287188,171049,110571,68961, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),266172,179926,115902,95359,83946,54193,39535,24679,12847,7943,5342,3229,2315,1496,1114, 
 支付的各项税费(万元),841631,661897,428145,322617,323248,297032,204729,154808,81976,49102,25505,30190,15810,9374,10292, 
