 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),705159,583736,408294,231847,178589,161107,129948,153449,157843,102463,121848,103758,90801,73331,52973, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),33244,52050,27678,18968,15443,15061,13136,12042,11805,3854,3850,2974,2474,2139,0, 
 收到的其他与经营活动有关的现金(万元),20078,15118,10759,7148,10544,12129,6685,10323,23709,1318,1100,260,519,108,32, 
 经营活动现金流入小计(万元),758481,650904,446731,257963,204576,188298,149768,175813,193356,107635,126797,106991,93793,75578,53005, 
 购买商品、接受劳务支付的现金(万元),538458,424419,273427,161830,111211,125466,104757,142864,109335,63370,86697,55022,58947,43412,26768, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),110330,92516,64519,41031,30186,23421,22727,23150,18157,13422,13172,11017,8269,7286,5232, 
 支付的各项税费(万元),5676,7354,3002,3840,4918,1504,161,2992,2944,1064,1880,1215,1679,1684,1952, 
 支付的其他与经营活动有关的现金(万元),28731,25646,27306,28122,16754,6963,4128,6213,4961,8052,1937,2154,1777,1064,1396, 
 经营活动现金流出小计(万元),683195,549935,368253,234823,163069,157355,131773,175220,135396,85907,103687,69408,70672,53446,35348, 
 经营活动产生的现金流量净额(万元),75286,100969,78479,23140,41507,30943,17995,594,57960,21729,23110,37584,23121,22132,17657, 
 收回投资所收到的现金(万元),--,--,--,--,--,1520,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,572,1615,75,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),502,3256,11,117,26,190,20,45,162,3,0,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,109,0, 
 收到的其他与投资活动有关的现金(万元),21230,22678,208815,307262,42223,18262,11590,6829,3403,10448,5199,319,2164,550,404, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),21732,25934,209398,308994,42323,19973,11611,6875,3566,10451,5199,319,2164,659,404, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),223076,165651,156149,125113,66369,11945,28824,59819,49830,27656,19003,39259,24624,33300,19600, 
 投资所支付的现金(万元),5114,3000,--,1246,--,--,3500,--,1469,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,265389,--,--,--,--,--,--,--,--,0,100,0,0, 
 支付的其他与投资活动有关的现金(万元),17899,22265,134290,375154,41702,21930,4708,11590,6829,3403,9521,1000,150,746,850, 
