 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),41721,41325,40831,26887,19597,25005,14753, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1968,2709,3056,5,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7589,1416,829,1582,1495,898,3729, 
 经营活动现金流入小计(万元),51278,45450,44717,28474,21092,25902,18482, 
 购买商品、接受劳务支付的现金(万元),14330,9402,8405,8223,5920,4858,3467, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6699,5176,4025,3809,2898,1890,1387, 
 支付的各项税费(万元),6563,5948,7015,2641,1342,1485,287, 
 支付的其他与经营活动有关的现金(万元),9545,1994,1431,1303,3044,5029,773, 
 经营活动现金流出小计(万元),37137,22520,20875,15977,13203,13261,5914, 
 经营活动产生的现金流量净额(万元),14141,22930,23842,12498,7889,12641,12568, 
 收回投资所收到的现金(万元),90,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),196,--,--,--,--,--,--, 
