 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),176936,227395,122013,144324,109149,99194,105869,100213,90881,54005,47016,37428, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1977,1680,1177,779,1246,1468,745,233,148,9,--,0, 
 收到的其他与经营活动有关的现金(万元),5975,1436,999,1657,1643,1451,1978,724,1310,400,643,554, 
 经营活动现金流入小计(万元),184889,230510,124188,146759,112038,102114,108591,101171,92339,54413,47659,37982, 
 购买商品、接受劳务支付的现金(万元),158207,201733,108598,106662,92263,89895,86526,95211,78699,44442,38515,36411, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7520,6943,5942,5457,4682,4104,2987,2284,1566,1070,673,479, 
 支付的各项税费(万元),4289,6343,7395,5718,3618,2445,4083,3559,3237,2129,1608,1102, 
 支付的其他与经营活动有关的现金(万元),9312,10501,7861,8249,6680,7402,8239,4755,3633,2267,2378,2356, 
 经营活动现金流出小计(万元),179327,225520,129797,126087,107243,103845,101835,105809,87135,49908,43175,40349, 
 经营活动产生的现金流量净额(万元),5562,4991,-5608,20672,4794,-1731,6756,-4639,5204,4506,4485,-2367, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,800, 
 取得投资收益所收到的现金(万元),--,324,552,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5248,20,110,57,11,6,6,4,--,4,14,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1034,--,--,--,--,--,--,50,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6283,344,662,57,11,6,6,54,0,4,14,802, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9983,12417,6104,1285,2838,10389,19944,12254,6839,5872,8323,445, 
 投资所支付的现金(万元),--,--,--,363,--,--,3200,--,--,--,2000,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9983,12417,6104,1647,2838,10389,23144,12254,6839,5872,10323,445, 
 投资活动产生的现金流量净额(万元),-3701,-12073,-5442,-1591,-2827,-10382,-23138,-12201,-6839,-5868,-10309,356, 
 吸收投资收到的现金(万元),--,15533,--,--,--,--,--,72849,--,--,6714,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,3400,--,--,--,--, 
 取得借款收到的现金(万元),9254,1947,--,15020,16008,6739,4098,25664,15387,14072,9329,4300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1227,13344,6660,5785,80,471,110,720,2333,700,0, 
 筹资活动现金流入小计(万元),9254,18708,13344,21680,21792,6819,4569,98623,16107,16405,16744,4300, 
 偿还债务支付的现金(万元),3842,1447,11643,9272,16935,--,13221,28378,13999,11694,4570,1600, 
 分配股利、利润或偿付利息所支付的现金(万元),6536,2052,4428,2328,341,2025,2342,738,1644,447,601,293, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),952,558,1227,13344,6660,5785,--,455,--,720,3603,560, 
 筹资活动现金流出小计(万元),11331,4057,17299,24944,23936,7810,15563,29571,15642,12860,8773,2453, 
 筹资活动产生的现金流量净额(万元),-2077,14651,-3955,-3264,-2144,-991,-10994,69052,465,3545,7970,1847, 
 汇率变动对现金及现金等价物的影响(万元),2,-556,-144,830,-32,-242,42,-21,-13,-4,2,0, 
 现金及现金等价物净增加额(万元),-214,7012,-15149,16647,-209,-13346,-27334,52192,-1182,2179,2148,-164, 
 加:期初现金及现金等价物余额(万元),23708,16697,31846,15199,15407,28753,56087,3896,5078,2900,751,915, 
 期末现金及现金等价物余额(万元),23494,23708,16697,31846,15199,15407,28753,56087,3896,5078,2900,751, 
 净利润(万元),10277,9509,7998,10781,5294,5500,9745,10139,8123,5426,2259,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),406,3627,442,198,427,918,798,328,163,66,85,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4914,5651,5424,5361,4584,3068,1587,1064,750,524,481,--, 
 无形资产摊销(万元),204,207,147,318,364,331,285,259,228,193,145,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-4283,14,-33,5,2,209,146,-2,--,32,2,--, 
 固定资产报废损失(万元),-51,0,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),168,583,73,-31,404,248,275,747,659,447,601,--, 
 投资损失(万元),-1034,-324,-552,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),266,-486,-139,-21,-29,-46,-179,-41,-57,-12,-11,--, 
 递延所得税负债增加(万元),-241,241,--,--,--,--,--,--,--,--,-158,--, 
 存货的减少(万元),-2594,-2237,933,-2042,4072,-4835,-1782,-3221,-158,-1866,1453,--, 
 经营性应收项目的减少(万元),-3106,-20923,-20783,3561,-10528,-12268,-3732,-14159,-6015,-637,1646,--, 
 经营性应付项目的增加(万元),91,9128,1018,2737,643,5230,-388,248,1511,333,-2017,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),544,--,-138,-196,-438,-87,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),5562,4991,-5608,20672,4794,-1731,6756,-4639,5204,4506,4485,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15784,11308,8697,12346,12199,15407,28753,56087,3896,5078,2900,751, 
 现金的期初余额(万元),11308,8697,12346,12199,15407,28753,56087,3896,5078,2900,751,915, 
 现金等价物的期末余额(万元),7710,12400,8000,19500,3000,--,--,--,--,--,--,0, 
 现金等价物的期初余额(万元),12400,8000,19500,3000,--,--,--,--,--,--,--,0, 
 现金及现金等价物的净增加额(万元),-214,7012,-15149,16647,-209,-13346,-27334,52192,-1182,2179,2148,-164, 

