 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),262769,242421,230182,213201,183501,165151,146457,133575, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),19,--,--,103,105,409,33,450, 
 收到的其他与经营活动有关的现金(万元),7632,5723,6700,9256,6062,4852,3571,5301, 
 经营活动现金流入小计(万元),270420,248144,236883,222561,189668,170412,150061,139326, 
 购买商品、接受劳务支付的现金(万元),85849,39708,58740,45151,41835,30832,35998,53984, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),79413,69207,83253,74594,62192,55636,50969,46206, 
 支付的各项税费(万元),32725,39045,29100,32786,27525,25683,20762,16772, 
 支付的其他与经营活动有关的现金(万元),59458,51951,44518,47550,39282,31904,27366,34585, 
 经营活动现金流出小计(万元),257445,199911,215612,200081,170834,144055,135096,151546, 
 经营活动产生的现金流量净额(万元),12975,48233,21271,22480,18834,26357,14965,-12221, 
 收回投资所收到的现金(万元),134800,19000,--,--,--,--,--,8100, 
 取得投资收益所收到的现金(万元),687,40,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1703,133,271,168,9,49,5910,2761, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,7,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),137190,19180,271,168,9,49,5910,10861, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6505,4689,10375,9186,4358,4400,11931,21788, 
 投资所支付的现金(万元),117800,36015,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7472,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),39,2,3,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),131816,40706,10378,9186,4358,4400,11931,21788, 
