 报告日期,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),12680157,9657668,9148799,8918752,7385258,4619266,4486795,3186067, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),44334,40755,55487,27793,36948,22206,8076,3198, 
 收到的其他与经营活动有关的现金(万元),94802,100645,66910,174053,88963,113453,48868,19177, 
 经营活动现金流入小计(万元),12819292,9799068,9271196,9120597,7511168,4754924,4543739,3208443, 
 购买商品、接受劳务支付的现金(万元),9351819,7490219,7568105,8018925,6556453,3956596,3347945,2759572, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),991300,878228,811410,733455,534362,416742,401628,203396, 
 支付的各项税费(万元),603344,507027,413153,296244,178782,158306,167670,89254, 
 支付的其他与经营活动有关的现金(万元),397185,434916,288096,323442,151082,130777,253665,109927, 
 经营活动现金流出小计(万元),11343648,9310390,9080764,9372066,7420678,4662421,4170907,3162148, 
 经营活动产生的现金流量净额(万元),1475644,488678,190433,-251469,90491,92503,372832,46294, 
