 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),36870,5741,3913,3971,67932,98473,94042,66923,74989,58475,68966,105704,104049, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,1,91,1663,1500,178,513,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4362,9700,3131,33,1412,2023,1866,178,7884,18952,15507,708,265, 
 经营活动现金流入小计(万元),41232,15441,7044,4095,71007,101996,96085,67615,82873,77427,84473,106411,104314, 
 购买商品、接受劳务支付的现金(万元),36558,5064,3168,4094,69030,90532,74101,48674,58191,51549,43925,82257,93633, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),548,439,249,621,2975,2967,4937,6985,7793,6308,6397,7424,7057, 
 支付的各项税费(万元),94,817,144,35,1533,801,1059,326,2287,1463,2937,4722,5116, 
 支付的其他与经营活动有关的现金(万元),4694,7916,4064,1401,1018,3232,4486,2902,1990,14563,13105,1833,2325, 
 经营活动现金流出小计(万元),41894,14237,7624,6151,74556,97532,84582,58886,70260,73882,66364,96237,108130, 
 经营活动产生的现金流量净额(万元),-662,1204,-580,-2056,-3549,4464,11503,8729,12613,3545,18109,10174,-3817, 
 收回投资所收到的现金(万元),330,--,1458,21075,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,3800,--,--,5071,1,--,--,4,125, 
 处置子公司及其他营业单位收到的现金净额(万元),-362,--,--,5263,6435,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1530,--,32168,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1498,0,33626,26338,10235,0,0,5071,1,--,--,4,125, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),102,64,10,--,11,1,439,647,1473,1125,7207,10415,31610, 
 投资所支付的现金(万元),1160,--,3145,1818,5000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),-0,126,22163,--,--,--,--,-25,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1262,190,25318,1818,5011,1,439,622,1473,1125,7207,10415,31610, 
 投资活动产生的现金流量净额(万元),236,-190,8309,24520,5224,-1,-439,4449,-1472,-1125,-7207,-10412,-31485, 
 吸收投资收到的现金(万元),--,305,--,--,--,--,--,--,--,--,--,--,21510, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,3220,17638,48806,67116,60119,60380,69240,75078,89849,130702,108469,74997, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2390,795,28030,5369,11634,8775,5936,17030,48718,305,511,123,95, 
 筹资活动现金流入小计(万元),2390,4320,45668,54175,78750,68894,66316,86271,123796,90153,131212,108593,96602, 
 偿还债务支付的现金(万元),700,3830,30107,65749,66768,60458,67629,81607,74585,90738,120273,101929,49304, 
 分配股利、利润或偿付利息所支付的现金(万元),1021,1337,2088,2955,3776,3421,3430,5910,6147,6388,9661,5450,5410, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,0,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),200,879,20253,8256,10022,10237,11239,6179,54507,14228,2588,1843,1341, 
 筹资活动现金流出小计(万元),1921,6046,52447,76960,80566,74116,82298,93696,135239,111354,132522,109221,56055, 
 筹资活动产生的现金流量净额(万元),469,-1726,-6779,-22785,-1816,-5222,-15982,-7425,-11443,-21200,-1310,-628,40547, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,0,0,0,-0,-1,-8,-13,0,20,16,-14, 
 现金及现金等价物净增加额(万元),42,-712,950,-321,-141,-760,-4919,5744,-316,-18781,9613,-849,5232, 
 加:期初现金及现金等价物余额(万元),329,1041,91,411,552,1312,6231,487,803,19583,9970,10819,5588, 
 期末现金及现金等价物余额(万元),371,329,1041,91,411,552,1312,6231,487,803,19583,9970,10819, 
 净利润(万元),-25180,-3519,1436,-10590,459,-6043,508,-9895,654,-11728,-5320,2545,2712, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),20712,2564,1799,395,474,-225,666,289,35,245,648,280,80, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),85,114,1165,3773,4995,4949,5066,8425,7773,7303,5889,5333,3500, 
 无形资产摊销(万元),--,--,14,41,41,41,41,41,41,122,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),11,--,-6877,-819,-4221,--,--,-5146,4,11,0,-14,-155, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,3,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,-1965,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2314,2034,2648,4287,4473,4533,4836,7908,6383,5855,5892,4007,3834, 
 投资损失(万元),-44,181,65,603,--,--,--,-32,--,--,--,--,--, 
 递延所得税资产减少(万元),149,-58,-91,49,--,--,--,--,--,185,--,-49,-63, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存货的减少(万元),0,-0,19100,429,-110,-1312,-1547,2349,-3432,-2284,-2364,3339,-5254, 
 经营性应收项目的减少(万元),2579,-396,-28774,26095,-13204,-3164,-7780,159,3503,1496,1958,-1604,-6979, 
 经营性应付项目的增加(万元),-1288,283,8935,-26319,5508,5684,9712,4629,-2351,2339,11405,-3648,-1436, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-14,-57, 
 经营活动产生现金流量净额(万元),-662,1204,-580,-2056,-3549,4464,11503,8729,12613,3545,18109,10174,-3817, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),371,329,1041,91,411,552,1312,6231,487,803,19583,9970,10819, 
 现金的期初余额(万元),329,1041,91,411,552,1312,6231,487,803,19583,9970,10819,5588, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),42,-712,950,-321,-141,-760,-4919,5744,-316,-18781,9613,-849,5232, 

