 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),49631,50181,35804,20923,33459,27939,42953,45727,38197,34897,56137,46615,40457, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),33,17,24,100,--,134,338,631,204,598,1462,3463,1779, 
 收到的其他与经营活动有关的现金(万元),16902,16410,1112,9021,5277,1347,595,1297,1194,6455,1214,1709,8, 
 经营活动现金流入小计(万元),66567,66608,36940,30044,38736,29421,43886,47655,39596,41950,58813,51787,42244, 
 购买商品、接受劳务支付的现金(万元),43804,52304,28189,20649,26093,14375,23462,31325,23135,19865,36484,28363,23932, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),7236,7840,7717,9242,10012,11031,10436,11505,12233,12935,11954,11152,11009, 
 支付的各项税费(万元),2356,333,1437,426,1413,1731,2694,3536,2401,2415,3554,6762,4683, 
 支付的其他与经营活动有关的现金(万元),10293,6229,4001,5941,5292,3238,3533,4177,3340,3028,3882,2736,1747, 
 经营活动现金流出小计(万元),63690,66706,41343,36257,42810,30375,40125,50543,41109,38244,55875,49013,41370, 
 经营活动产生的现金流量净额(万元),2877,-98,-4403,-6213,-4074,-954,3762,-2888,-1512,3706,2938,2775,873, 
 收回投资所收到的现金(万元),--,--,--,--,1,--,--,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,300,--,--,4,1,163,16,44,45,82,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,360,800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),11,300,0,0,5,1,163,16,44,45,82,360,801, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3793,9286,11439,17464,3886,8396,2142,7746,3368,418,2551,1565,1520, 
 投资所支付的现金(万元),200,2000,--,--,--,--,--,--,--,--,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,17260,--,--,-14,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,838,--,--,--,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),3993,28547,11439,18302,3871,8396,2142,7746,3368,418,2551,1565,1520, 
 投资活动产生的现金流量净额(万元),-3983,-28247,-11439,-18302,-3867,-8395,-1978,-7730,-3324,-373,-2469,-1205,-720, 
 吸收投资收到的现金(万元),--,8607,--,59069,--,17162,--,--,--,--,--,0,630, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,4900,--,--,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),18905,51234,27828,6700,9138,7128,6953,10459,--,1000,5000,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,1720,2786,3697, 
 筹资活动现金流入小计(万元),18905,59842,27828,65769,9138,24290,6953,10459,0,1000,6720,2786,4327, 
 偿还债务支付的现金(万元),21337,21421,18149,32360,7402,6979,5292,24,1000,--,--,1000,810, 
 分配股利、利润或偿付利息所支付的现金(万元),1767,1162,491,2753,1053,906,2472,144,201,393,309,56,320, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,5400,2674,3574, 
 筹资活动现金流出小计(万元),23104,22583,18641,35113,8455,7885,7764,168,1201,393,5709,3731,4704, 
 筹资活动产生的现金流量净额(万元),-4199,37259,9187,30656,683,16405,-811,10291,-1201,607,1011,-945,-378, 
 汇率变动对现金及现金等价物的影响(万元),0,0,0,1,-0,-0,-1,-1,-0,--,-1,-0,0, 
 现金及现金等价物净增加额(万元),-5304,8915,-6655,6142,-7258,7056,972,-327,-6037,3941,1479,624,-224, 
 加:期初现金及现金等价物余额(万元),9279,364,7020,878,8135,1079,107,434,6472,2531,1052,427,651, 
 期末现金及现金等价物余额(万元),3975,9279,364,7020,878,8135,1079,107,434,6472,2531,1052,427, 
 净利润(万元),-9713,2784,-8443,-13724,2059,-11962,811,717,-15634,-12080,2274,4100,1757, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),6069,2765,1886,3426,5539,3229,2570,3007,5159,4395,3246,7630,2830, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4089,2872,2464,2341,2130,1967,1751,1776,2462,2054,2055,1887,1794, 
 无形资产摊销(万元),406,406,426,419,407,297,242,264,219,219,218,200,155, 
 长期待摊费用摊销(万元),29,25,25,25,25,25,25,25,25,25,--,45,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-34,-594,-149,524,111,-50,-36,-114,-33,34,-29,-4,-2, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,39,183,--,--,26,116, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),2987,1057,843,1273,4206,2903,3212,2598,2697,2178,2291,2783,2246, 
