 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),6862964,5146109,4221735,4418976,5717088,6037250,5270017,4227334,2931851,2776827,2434390, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),33229,23208,49705,32677,10545,24254,14256,15501,13803,21260,14691, 
 收到的其他与经营活动有关的现金(万元),618185,361591,438997,434163,256816,233770,125341,144799,115738,92286,74043, 
 经营活动现金流入小计(万元),7514378,5530909,4710438,4885816,5984449,6295273,5409614,4387635,3061392,2890373,2523124, 
 购买商品、接受劳务支付的现金(万元),5616479,4112865,3362194,3609815,4681791,5108276,4336039,3298172,2290022,2228675,1893081, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),538036,447798,447621,473917,464285,420849,378996,353137,272092,217276,198072, 
 支付的各项税费(万元),304354,234501,212547,220768,267069,252867,218968,185500,127982,111477,84932, 
 支付的其他与经营活动有关的现金(万元),564587,447169,404777,390999,423146,306428,176100,138639,81423,113841,115098, 
 经营活动现金流出小计(万元),7023456,5242333,4427139,4695498,5836290,6088419,5110103,3975447,2771518,2671270,2291183, 
 经营活动产生的现金流量净额(万元),490922,288575,283299,190318,148158,206854,299511,412188,289874,219104,231941, 
 收回投资所收到的现金(万元),110573,423304,831566,703738,643084,211513,--,3897,152,4000,10568, 
 取得投资收益所收到的现金(万元),7102,7967,20746,18567,14344,1846,1156,1180,853,356,882, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2885,872,31095,258,726,665,319,2551,645,1372,7264, 
 处置子公司及其他营业单位收到的现金净额(万元),70,1,--,1000,--,--,0,8,--,--,471, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,1278,757,502,1009,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),120630,432144,883406,723563,658154,215303,2233,8137,2660,5728,19184, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),98571,152783,64911,147633,250787,371992,175893,120697,83210,51178,90406, 
 投资所支付的现金(万元),192797,389524,715410,795705,668219,312677,17596,21336,34450,13453,19126, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3654,--,--,--,--,--,109,--,--,9299, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,224,--,--,--,233,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),291367,545961,780321,943338,919231,684669,193489,142142,117893,64631,118830, 
