 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),109449,80671,87275,59277,118400,131386,75045,72021,47007,32587,31593, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),341,38,15,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),23880,4203,5385,3634,4559,3215,1085,495,918,513,900, 
 经营活动现金流入小计(万元),133670,84912,92676,62910,122959,134601,76130,72516,47925,33100,32493, 
 购买商品、接受劳务支付的现金(万元),72294,45395,36277,30834,104585,85748,59770,50067,31613,21359,21678, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12802,10177,10231,9299,10034,8705,4485,3440,2628,1926,2885, 
 支付的各项税费(万元),16128,10596,9695,12174,11873,11416,7266,9041,5302,3651,2427, 
 支付的其他与经营活动有关的现金(万元),18904,17437,20029,12286,10621,7771,6646,5487,3411,2673,2063, 
 经营活动现金流出小计(万元),120128,83606,76233,64592,137113,113640,78167,68035,42953,29608,29054, 
 经营活动产生的现金流量净额(万元),13541,1306,16443,-1682,-14153,20961,-2036,4481,4972,3492,3439, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),44,--,--,--,72,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),535,85,53,39,285,940,8,1562,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,54,--,--,--,--,--,--,82,--,--, 
 收到的其他与投资活动有关的现金(万元),1700,--,--,--,--,--,--,--,180,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2279,139,53,39,357,940,8,1562,262,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4962,12481,18883,24702,15908,26251,27283,10932,4959,2512,803, 
 投资所支付的现金(万元),--,--,1258,742,--,--,--,--,--,30,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,24823,5992,5403,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1700,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4962,14181,44964,31435,21310,26251,27283,10932,4959,2542,1103, 
 投资活动产生的现金流量净额(万元),-2683,-14042,-44911,-31396,-20953,-25311,-27275,-9370,-4697,-2541,-1103, 
 吸收投资收到的现金(万元),1500,--,33800,--,7803,46851,46664,--,--,4075,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1500,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),57150,81900,55700,50000,25800,57100,33580,32574,28745,25952,11370, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),30767,23418,3896,1509,10350,--,200,2769,1500,1250,650, 
 筹资活动现金流入小计(万元),89417,105318,93396,51509,43953,103951,80444,35344,30245,31277,12020, 
 偿还债务支付的现金(万元),74173,74193,60583,39453,30489,31690,28960,21174,28255,26152,11470, 
 分配股利、利润或偿付利息所支付的现金(万元),4114,4097,3588,6688,6829,7542,1830,6136,770,711,780, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),26434,21514,4172,--,849,--,--,2769,200,1500,1250, 
 筹资活动现金流出小计(万元),104721,99804,68342,46140,38168,39232,30790,30079,29225,28363,13500, 
 筹资活动产生的现金流量净额(万元),-15304,5514,25055,5368,5785,64719,49654,5264,1020,2914,-1480, 
 汇率变动对现金及现金等价物的影响(万元),-0,-2,-6,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-4445,-7224,-3419,-27709,-29322,60368,20342,375,1295,3865,857, 
 加:期初现金及现金等价物余额(万元),20089,27313,30732,58441,87763,27394,7052,6676,5382,1517,660, 
 期末现金及现金等价物余额(万元),15644,20089,27313,30732,58441,87763,27394,7052,6676,5382,1517, 
 净利润(万元),-9916,4683,2402,2072,16473,12284,7978,7227,6134,3687,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),13421,2623,2574,1622,2257,754,1000,132,189,-6,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11023,8924,6643,5859,6055,2446,1048,946,1098,1323,--, 
 无形资产摊销(万元),952,913,706,419,206,244,248,152,89,89,--, 
 长期待摊费用摊销(万元),414,106,98,264,123,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-97,34,4316,157,603,-18,4,-14,171,5,--, 
 固定资产报废损失(万元),737,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
