 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),381513,281978,179784,153864,68468,40006,42726,40095,29679,18396,18104,15469,12649,8816,7081, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),34479,21831,1680,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,29,--,--,--,710,--,--,22,83,144,102,75,61,43, 
 收到的其他与经营活动有关的现金(万元),28008,12437,7161,4509,1876,1427,1632,1225,1279,1247,1237,642,315,525,406, 
 经营活动现金流入小计(万元),444000,316274,188624,158373,70344,42143,44358,41319,30979,19727,19486,16213,13039,9402,7530, 
 购买商品、接受劳务支付的现金(万元),45846,45267,72521,57453,22800,10432,12102,9821,8040,4261,4944,4163,3036,1825,1641, 
 客户贷款及垫款净增加额(万元),258779,155583,39608,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),29766,19677,41036,36990,27340,21887,19524,17774,13641,10253,8245,6748,5445,4055,3150, 
 支付的各项税费(万元),31833,21595,13243,7200,2505,2252,3082,2432,1808,1488,1405,1378,887,370,355, 
