 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),280954,242616,211585,188799,170454,161282,146441,127244, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),140,78,75,71,35,74,28,5, 
 收到的其他与经营活动有关的现金(万元),8371,4447,3295,3363,2037,2648,2208,1686, 
 经营活动现金流入小计(万元),289465,247141,214954,192233,172527,164004,148677,128935, 
 购买商品、接受劳务支付的现金(万元),120881,105382,90739,85199,72854,72814,68478,59919, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),51031,42387,36470,32317,28425,25603,21622,18139, 
 支付的各项税费(万元),27606,27066,24872,24390,24165,20592,18509,14879, 
 支付的其他与经营活动有关的现金(万元),42345,30229,25231,23162,21679,17119,15598,12950, 
 经营活动现金流出小计(万元),241862,205065,177312,165069,147123,136129,124207,105887, 
 经营活动产生的现金流量净额(万元),47602,42076,37643,27164,25403,27876,24470,23047, 
 收回投资所收到的现金(万元),105000,20000,5,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1375,223,444,213,227,244,256,230, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),28,37,0,15,21,19,8,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),106403,20260,449,229,248,263,264,239, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),29850,8680,8229,8170,3014,7452,5421,7807, 
 投资所支付的现金(万元),129200,26320,345,100,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),159050,35000,8574,8270,3014,7452,5421,7807, 
 投资活动产生的现金流量净额(万元),-52647,-14740,-8125,-8041,-2767,-7188,-5157,-7567, 
 吸收投资收到的现金(万元),129,61522,247,343,147,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),129,49,247,343,147,--,--,--, 
 取得借款收到的现金(万元),--,180,--,--,--,--,900,3600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),613,1482,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),743,63184,247,343,147,0,900,3600, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,2500,3500, 
 分配股利、利润或偿付利息所支付的现金(万元),14266,19472,17700,7965,13275,12390,10720,8098, 
 其中：子公司支付给少数股东的股利、利润(万元),126,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),615,1113,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),14881,20585,17700,7965,13275,12390,13220,11598, 
 筹资活动产生的现金流量净额(万元),-14138,42600,-17453,-7622,-13128,-12390,-12320,-7998, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,-0, 
 现金及现金等价物净增加额(万元),-19183,69936,12065,11502,9509,8297,6993,7482, 
 加:期初现金及现金等价物余额(万元),143293,73356,61291,49790,40281,31984,24991,17509, 
 期末现金及现金等价物余额(万元),124110,143293,73356,61291,49790,40281,31984,24991, 
 净利润(万元),38336,34174,26578,23159,22355,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),326,136,352,155,296,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3369,3077,2813,2511,2323,--,--,--, 
 无形资产摊销(万元),212,107,108,121,110,--,--,--, 
 长期待摊费用摊销(万元),1789,2673,2915,2069,2085,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-13,-25,148,28,0,--,--,--, 
 固定资产报废损失(万元),34,27,--,--,35,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2,--,--,--,--,--,--, 
 投资损失(万元),-1260,-428,-242,-219,-213,--,--,--, 
 递延所得税资产减少(万元),-538,-52,-160,532,-135,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-3396,-1311,-1308,-2838,767,--,--,--, 
 经营性应收项目的减少(万元),-2953,-59,-1810,-824,-233,--,--,--, 
 经营性应付项目的增加(万元),11697,3754,8248,2470,-1987,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),47602,42076,37643,27164,25403,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),124110,143293,73356,61291,49790,40281,31984,24991, 
 现金的期初余额(万元),143293,73356,61291,49790,40281,31984,24991,17509, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19183,69936,12065,11502,9509,8297,6993,7482, 

