 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),174785,171936,154866,151757,154242,99803,56603,55764,34398,18269,13760, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),137,15,289,2749,25,22,1,851,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7675,4949,6884,17847,24220,7490,2349,4721,1532,405,806, 
 经营活动现金流入小计(万元),182597,176900,162039,172352,178487,107314,58953,61336,35930,18673,14567, 
 购买商品、接受劳务支付的现金(万元),58158,57463,48141,51486,49243,23977,10549,10505,5040,3520,4256, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),64525,57728,54802,53249,45199,32280,20472,15881,9564,5847,3847, 
 支付的各项税费(万元),9878,10452,8796,10674,13514,5854,4744,3771,3128,1679,1094, 
 支付的其他与经营活动有关的现金(万元),18813,20624,26282,20443,34012,19531,13905,11101,7344,5205,2023, 
 经营活动现金流出小计(万元),151374,146267,138021,135853,141968,81642,49671,41258,25075,16251,11220, 
 经营活动产生的现金流量净额(万元),31223,30634,24018,36499,36518,25673,9283,20078,10855,2422,3347, 
