 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),324131,283492,200510,190049,187040,201454,140590,146820, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5990,36,2,--,--,13,136,0, 
 收到的其他与经营活动有关的现金(万元),1856,1524,1221,1031,1305,769,788,4987, 
 经营活动现金流入小计(万元),331976,285052,201733,191080,188345,202236,141514,151808, 
 购买商品、接受劳务支付的现金(万元),230950,202758,144113,124603,136340,150059,118046,106915, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16528,15820,11209,10053,10149,9244,6063,5050, 
 支付的各项税费(万元),22851,30464,14058,17734,12191,10403,9732,8818, 
 支付的其他与经营活动有关的现金(万元),12367,12531,9736,9417,8869,9353,7349,8824, 
 经营活动现金流出小计(万元),282696,261574,179115,161807,167550,179059,141189,129608, 
 经营活动产生的现金流量净额(万元),49280,23478,22618,29273,20795,23177,324,22200, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,208,41,2,1544,5,159,1389, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),781,811,1200,443,95,300,235,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),798,1019,1241,445,1639,305,394,1389, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),78769,32531,18453,28511,23490,12408,40799,54130, 
 投资所支付的现金(万元),--,--,6480,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,1340,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),596,729,--,--,51,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79365,34599,24933,28511,23540,12408,40799,54130, 
 投资活动产生的现金流量净额(万元),-78567,-33580,-23692,-28066,-21901,-12103,-40405,-52741, 
 吸收投资收到的现金(万元),14880,66300,--,--,1530,--,--,46500, 
 其中：子公司吸收少数股东投资收到的现金(万元),14880,13920,--,--,1530,--,--,--, 
 取得借款收到的现金(万元),268669,99572,75629,154500,114968,109811,113988,51550, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4933,10,--,--,--,--,84,--, 
 筹资活动现金流入小计(万元),288483,165882,75629,154500,116498,109811,114072,98050, 
 偿还债务支付的现金(万元),174658,115980,95983,111350,116466,100391,69150,48140, 
 分配股利、利润或偿付利息所支付的现金(万元),24742,9312,9450,11114,8019,11884,7508,12609, 
 其中：子公司支付给少数股东的股利、利润(万元),918,219,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),28274,21442,1627,1629,150,132,2539,305, 
