 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),45927,41380,32209,19347,16241,14586,5340, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),394,789,482,540,1189,60,74, 
 收到的其他与经营活动有关的现金(万元),2654,1803,758,486,512,296,234, 
 经营活动现金流入小计(万元),48976,43972,33450,20373,17942,14942,5647, 
 购买商品、接受劳务支付的现金(万元),25569,27349,18243,10240,9838,8277,2805, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9023,5700,4064,3161,2389,1678,1414, 
 支付的各项税费(万元),974,1296,1185,925,987,428,348, 
 支付的其他与经营活动有关的现金(万元),3120,2543,1483,1857,1563,1225,815, 
 经营活动现金流出小计(万元),38685,36887,24976,16183,14776,11608,5382, 
 经营活动产生的现金流量净额(万元),10290,7085,8474,4190,3166,3333,265, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1049,99,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,--,--,0,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,91,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1071,99,0,91,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12552,12170,1174,757,677,21,352, 
 投资所支付的现金(万元),26200,10000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38752,22170,1174,757,677,21,352, 
 投资活动产生的现金流量净额(万元),-37681,-22071,-1174,-666,-677,-21,-352, 
 吸收投资收到的现金(万元),--,64484,--,--,1000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,259, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,935,--,--,--,116,--, 
 筹资活动现金流入小计(万元),0,65419,0,0,1000,116,259, 
 偿还债务支付的现金(万元),--,--,--,--,--,259,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1063,1120,--,--,600,3,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),518,664,--,--,--,--,116, 
 筹资活动现金流出小计(万元),1582,1784,0,0,600,261,116, 
 筹资活动产生的现金流量净额(万元),-1582,63635,0,0,400,-145,143, 
 汇率变动对现金及现金等价物的影响(万元),1020,-1286,891,219,6,-61,-6, 
 现金及现金等价物净增加额(万元),-27952,47364,8191,3743,2895,3106,49, 
 加:期初现金及现金等价物余额(万元),66573,19210,11018,7275,4381,1275,1225, 
 期末现金及现金等价物余额(万元),38621,66573,19210,11018,7275,4381,1275, 
 净利润(万元),4626,10564,11184,3736,3781,--,--, 
 少数股东损益(万元),--,--,-198,-49,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),56,64,19,446,16,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1563,739,468,238,229,--,--, 
 无形资产摊销(万元),793,652,277,155,119,--,--, 
 长期待摊费用摊销(万元),51,137,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-16,1,10,0,-0,--,--, 
 固定资产报废损失(万元),11,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-943,1200,-891,-184,-6,--,--, 
 投资损失(万元),-990,-94,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,32,128,-51,--,--, 
 递延所得税负债增加(万元),145,31,--,--,--,--,--, 
 存货的减少(万元),-1333,-160,-1199,-642,-1031,--,--, 
 经营性应收项目的减少(万元),-794,-6914,-3321,-768,-2814,--,--, 
 经营性应付项目的增加(万元),3019,-302,1401,427,2578,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),4101,1169,691,703,345,--,--, 
 经营活动产生现金流量净额(万元),10290,7085,8474,4190,3166,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),38621,66573,19210,11018,7275,4381,1275, 
 现金的期初余额(万元),66573,19210,11018,7275,4381,1275,1225, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-27952,47364,8191,3743,2895,3106,49, 

