 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),74321,125973,145627,84697,44220,43387,22671,25478,17006,3750, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4929,5252,5345,6205,2468,2176,1269,1134,545,431, 
 经营活动现金流入小计(万元),79250,131225,150972,90902,46688,45562,23939,26612,17552,4181, 
 购买商品、接受劳务支付的现金(万元),69522,78112,78710,70804,46133,41924,23356,28388,14876,4913, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7729,6764,7139,6825,2008,1143,945,516,312,154, 
 支付的各项税费(万元),9173,10411,15693,13573,5712,5870,4154,2520,817,221, 
 支付的其他与经营活动有关的现金(万元),7734,6472,4769,4917,4596,3652,2156,2203,1363,1552, 
 经营活动现金流出小计(万元),94158,101759,106311,96119,58449,52590,30611,33626,17368,6841, 
 经营活动产生的现金流量净额(万元),-14908,29466,44661,-5216,-11761,-7027,-6671,-7014,183,-2660, 
 收回投资所收到的现金(万元),5540,5633,11401,340,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1069,6000,130,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,0,0,0,--,--,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),295,--,866,--,--,--,--,--,550,695, 
 收到的其他与投资活动有关的现金(万元),500,9,--,--,0,520,--,--,100,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7404,11642,12398,340,0,520,0,0,650,695, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2370,896,3244,3319,2220,1085,261,13,492,46, 
 投资所支付的现金(万元),21751,59847,19746,12223,4636,1000,--,--,--,10, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,12714,44795,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,500,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24121,61243,35705,60336,6856,2085,261,13,492,56, 
 投资活动产生的现金流量净额(万元),-16717,-49601,-23307,-59997,-6856,-1564,-261,-13,158,638, 
 吸收投资收到的现金(万元),253,400,--,48598,62,720,60000,90,6047,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),253,400,--,245,62,720,0,90,47,--, 
 取得借款收到的现金(万元),29517,113807,70620,47194,14091,--,0,7400,3500,1000, 
 发行债券收到的现金(万元),--,--,99200,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),7180,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),36950,114207,169820,95793,14152,720,60000,7490,9547,1000, 
 偿还债务支付的现金(万元),49596,69687,81805,22116,2102,--,5900,5000,1000,175, 
 分配股利、利润或偿付利息所支付的现金(万元),9815,12854,7888,4591,4910,4800,573,1063,116,1002, 
 其中：子公司支付给少数股东的股利、利润(万元),139,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,4324,47300,137,--,--,4514,--,16,--, 
 筹资活动现金流出小计(万元),59412,86866,136993,26845,7012,4800,10986,6063,1132,1177, 
 筹资活动产生的现金流量净额(万元),-22462,27341,32827,68948,7140,-4080,49014,1427,8415,-177, 
 汇率变动对现金及现金等价物的影响(万元),472,-605,823,905,-37,-18,-1,-17,-3,0, 
 现金及现金等价物净增加额(万元),-53615,6601,55005,4641,-11514,-12689,42081,-5618,8753,-2199, 
 加:期初现金及现金等价物余额(万元),87641,81040,26035,21395,32909,45598,3518,9135,383,2581, 
 期末现金及现金等价物余额(万元),34026,87641,81040,26035,21395,32909,45598,3518,9135,383, 
 净利润(万元),2916,24624,26354,24827,12138,11457,9052,6239,3170,1009, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),19980,11607,-368,2885,1744,1104,859,354,-118,248, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2630,2978,3619,3118,261,144,126,126,77,53, 
 无形资产摊销(万元),9,6,18,12,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),553,629,761,529,194,82,14,6,5,16, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,62,301,68,4,--,0,--,1,--, 
 固定资产报废损失(万元),44,2,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),8994,5855,3904,1269,168,18,562,285,124,12, 
 投资损失(万元),-10722,-13194,-7191,-863,14,--,--,--,--,-211, 
 递延所得税资产减少(万元),-1064,-2687,1224,-383,-436,-276,-215,-89,33,-75, 
 递延所得税负债增加(万元),-277,277,--,--,--,--,--,--,--,--, 
 存货的减少(万元),1623,9549,-595,-17316,1540,-21743,1890,-11799,-8938,-870, 
 经营性应收项目的减少(万元),-46651,-17841,29388,-24155,-25825,-1948,-19594,-8754,261,-3227, 
 经营性应付项目的增加(万元),7057,7600,-12754,4794,-1562,4135,634,6617,5569,386, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-14908,29466,44661,-5216,-11761,-7027,-6671,-7014,183,-2660, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),34026,87641,81040,26035,21395,32909,45598,3518,9135,383, 
 现金的期初余额(万元),87641,81040,26035,21395,32909,45598,3518,9135,383,2581, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-53615,6601,55005,4641,-11514,-12689,42081,-5618,8753,-2199, 

