 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),1533209,1373511,1317892,1264985,1167432,1070735,967132,840162, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,484,2475,2038,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,1,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),11182,10530,7633,7068,7791,6704,3852,5795, 
 经营活动现金流入小计(万元),1544391,1384042,1325524,1272054,1175706,1079914,973023,845957, 
 购买商品、接受劳务支付的现金(万元),1224706,1081301,1033390,1011183,923541,857365,753081,706638, 
 客户贷款及垫款净增加额(万元),--,--,--,--,2304,2267,10974,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,80,38,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),121758,100417,94637,91640,84721,73504,60343,49791, 
 支付的各项税费(万元),38397,35064,36968,43250,39408,33598,29152,26396, 
 支付的其他与经营活动有关的现金(万元),98180,89156,84481,83529,80531,72086,61937,53068, 
 经营活动现金流出小计(万元),1483041,1305938,1249476,1229602,1130586,1038858,915487,835892, 
 经营活动产生的现金流量净额(万元),61349,78103,76048,42452,45121,41056,57536,10065, 
 收回投资所收到的现金(万元),103820,91000,--,--,--,82,0,--, 
 取得投资收益所收到的现金(万元),849,634,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),158,202,57,392,268,37,3027,212, 
 处置子公司及其他营业单位收到的现金净额(万元),12,--,--,--,5760,--,6686,--, 
 收到的其他与投资活动有关的现金(万元),--,475,--,--,5000,--,--,661, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),104839,92311,57,392,11028,119,9713,873, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),76429,40265,28958,23504,33329,41389,15803,23746, 
 投资所支付的现金(万元),114450,103160,--,35,4400,140,216,5, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),21850,--,--,--,--,--,8,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),212729,143425,28958,23539,37729,41529,16027,23750, 
 投资活动产生的现金流量净额(万元),-107890,-51115,-28901,-23147,-26701,-41410,-6315,-22877, 
 吸收投资收到的现金(万元),250,240,116960,--,5000,--,27900,4800, 
 其中：子公司吸收少数股东投资收到的现金(万元),250,--,--,--,5000,--,--,4000, 
 取得借款收到的现金(万元),16000,--,--,--,1820,3016,3000,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),13476,--,--,--,--,--,23297,42320, 
 筹资活动现金流入小计(万元),29726,240,116960,0,6820,3016,54197,52120, 
 偿还债务支付的现金(万元),33646,--,--,--,--,3018,5000,7200, 
 分配股利、利润或偿付利息所支付的现金(万元),19087,16200,7020,17280,11658,5056,30568,30161, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,583,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,735,738,235,384,--,--,--, 
 筹资活动现金流出小计(万元),52733,16935,7758,17515,12042,8074,35568,37361, 
 筹资活动产生的现金流量净额(万元),-23007,-16695,109202,-17515,-5222,-5058,18629,14759, 
 汇率变动对现金及现金等价物的影响(万元),33,-41,45,38,--,--,--,--, 
 现金及现金等价物净增加额(万元),-69514,10253,156394,1828,13198,-5411,69850,1947, 
 加:期初现金及现金等价物余额(万元),285833,275581,119187,117359,104161,109572,39722,37775, 
 期末现金及现金等价物余额(万元),216320,285833,275581,119187,117359,104161,109572,39722, 
 净利润(万元),42515,31073,25111,24715,22773,22321,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-372,292,485,306,287,71,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),17117,13476,13205,12907,12246,11902,--,--, 
 无形资产摊销(万元),880,556,488,433,598,686,--,--, 
 长期待摊费用摊销(万元),10528,11849,11915,10433,9034,5479,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3947,293,41,217,203,325,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),364,0,--,--,75,56,--,--, 
 投资损失(万元),-752,-468,106,76,29,141,--,--, 
 递延所得税资产减少(万元),-71,-257,1619,-35,-78,-253,--,--, 
 递延所得税负债增加(万元),-54,--,--,--,-98,-204,--,--, 
 存货的减少(万元),1969,4690,-12724,-11819,1706,-20138,--,--, 
 经营性应收项目的减少(万元),-18727,7532,18881,-4674,-8750,-16389,--,--, 
 经营性应付项目的增加(万元),11899,9068,16920,9892,7096,37059,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),61349,78103,76048,42452,45121,41056,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),216320,285833,275581,119187,117359,104161,109572,39722, 
 现金的期初余额(万元),285833,275581,119187,117359,104161,109572,39722,37775, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-69514,10253,156394,1828,13198,-5411,69850,1947, 

