 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),46857,24980,17425,13845,13599,12013, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),679,381,244,191,147,178, 
 收到的其他与经营活动有关的现金(万元),1176,822,253,295,76,358, 
 经营活动现金流入小计(万元),48712,26182,17922,14331,13822,12550, 
 购买商品、接受劳务支付的现金(万元),33187,14864,4068,3549,4475,4021, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4986,4096,3334,3214,2856,2173, 
 支付的各项税费(万元),4192,2966,2873,2816,2246,1527, 
 支付的其他与经营活动有关的现金(万元),5867,4872,4829,3619,3251,3350, 
 经营活动现金流出小计(万元),48231,26798,15104,13198,12828,11070, 
 经营活动产生的现金流量净额(万元),481,-616,2818,1133,994,1479, 
 收回投资所收到的现金(万元),3400,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),397,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,11,2,1,55,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),45,19,8,12,17,11, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3847,30,10,14,73,17, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4546,893,2255,255,650,3027, 
 投资所支付的现金(万元),--,15400,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,4211,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4546,16293,2255,4466,650,3027, 
 投资活动产生的现金流量净额(万元),-699,-16263,-2245,-4452,-577,-3010, 
 吸收投资收到的现金(万元),--,17063,2600,5000,--,1000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),8900,5100,3650,6190,5490,4500, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,1150,179,1215, 
