 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),495334,498077,445284,338744,349816,372265,349198,343056,274592,167799,273376,164225,121658,80581,68432, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),1323,901,1060,511,306,571,--,--,--,--,--,573,288,289,1871, 
 收到的其他与经营活动有关的现金(万元),7132,5768,2219,1840,3741,2522,4249,3507,3987,3663,4821,1127,2453,276,592, 
 经营活动现金流入小计(万元),503789,504746,448564,341095,353862,375358,353447,346563,278580,171462,278197,165924,124399,81147,70895, 
 购买商品、接受劳务支付的现金(万元),423286,410736,385962,274061,281892,337390,309123,293720,259661,140482,239796,171196,108979,73565,64127, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),27385,25356,22033,19092,15627,15172,11835,12034,8934,7335,7460,5412,3008,1740,1483, 
 支付的各项税费(万元),20362,14661,13686,12492,11388,11835,12746,12040,11429,8311,22323,6417,4264,2263,1764, 
 支付的其他与经营活动有关的现金(万元),23752,22910,14765,11206,11314,9764,10957,10229,8012,7310,7695,5999,4046,2630,1344, 
 经营活动现金流出小计(万元),494785,473663,436446,316851,320222,374162,344661,328022,288035,163439,277273,189024,120297,80198,68719, 
 经营活动产生的现金流量净额(万元),9004,31083,12117,24244,33640,1197,8786,18541,-9455,8023,924,-23100,4101,949,2176, 
 收回投资所收到的现金(万元),--,--,--,14,75,--,3240,34900,--,--,--,15,26,262,249, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,1,55,--,178,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14579,326,79,1212,299,101,236,533,--,181,123,39,922,10,181, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,587,--,--,0,46,192,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,5480,--,4772,--,--,--,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),14579,326,79,6706,374,4873,3477,35488,587,359,123,53,995,463,430, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),24644,25614,26708,31998,13533,10434,15398,21544,23484,13781,44711,20598,7920,2484,2162, 
 投资所支付的现金(万元),13200,10190,930,912,--,--,1000,37240,--,--,243,0,10,25,406, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,426,--,--,--,--,--,--,0,519,779,0, 
 支付的其他与投资活动有关的现金(万元),383,--,--,780,--,5480,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),38227,35804,27638,33690,13959,15914,16398,58784,23484,13781,44954,20598,8449,3288,2568, 
 投资活动产生的现金流量净额(万元),-23648,-35478,-27559,-26984,-13585,-11040,-12921,-23296,-22897,-13422,-44831,-20545,-7454,-2825,-2138, 
 吸收投资收到的现金(万元),--,--,39355,--,--,--,4953,4911,13115,1000,--,55236,0,10000,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,4953,4911,13115,1000,--,0,0,0,0, 
 取得借款收到的现金(万元),292347,201433,189950,140700,167652,145818,139811,123213,112576,66973,114898,56809,45156,9922,12351, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,7968,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,2981,--,--,--,5100,1052,3117,--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),292347,204413,229305,140700,167652,150918,145816,131241,133659,67973,114898,112045,45156,19922,12351, 
 偿还债务支付的现金(万元),241155,196060,170800,122700,165047,143785,120294,125141,87555,58984,86021,41255,38398,7681,12565, 
 分配股利、利润或偿付利息所支付的现金(万元),15807,10901,9045,10098,9474,7657,7751,5789,5383,4213,5888,3383,1636,930,745, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),18531,167,22577,9192,9655,399,5100,1052,3221,--,--,400,0,0,0, 
 筹资活动现金流出小计(万元),275493,207128,202422,141991,184175,151842,133145,131983,96160,63197,91909,45039,40035,8611,13310, 
 筹资活动产生的现金流量净额(万元),16854,-2714,26884,-1291,-16523,-924,12671,-742,37499,4776,22989,67007,5122,11311,-958, 
 汇率变动对现金及现金等价物的影响(万元),617,-77,-188,692,90,-445,-208,-747,-280,-16,-65,70,0,0,0, 
 现金及现金等价物净增加额(万元),2827,-7186,11253,-3338,3622,-11213,8328,-6244,4866,-639,-20983,23433,1769,9435,-920, 
 加:期初现金及现金等价物余额(万元),13464,20650,9396,12735,9113,20325,11997,18241,13375,14014,34996,11563,9795,360,1280, 
 期末现金及现金等价物余额(万元),16291,13464,20650,9396,12735,9113,20325,11997,18241,13375,14014,34996,11563,9795,360, 
 净利润(万元),32858,15324,17474,2326,1817,303,1713,1087,2926,501,4161,5967,7202,5347,2059, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,36,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),1435,756,1782,915,380,1080,751,328,273,1105,1707,655,204,378,67, 
