 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),12091018,9126291,7051585,5860835,6715035,7518048,9519628,9568509,9687615,7025027,14234665,11593195,6621221,3232683, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),140978,102037,49396,54370,64877,42034,38018,8380,8562,21740,6415,11720,22239,16456, 
 收到的其他与经营活动有关的现金(万元),682360,692553,689550,653106,617740,1616008,2757255,2254530,2488433,2208796,2154361,2371245,924182,1464961, 
 经营活动现金流入小计(万元),12914356,9920881,7790532,6568311,7397652,9176090,12314901,11831419,12184610,9255563,16395441,13976160,7567643,4714100, 
 购买商品、接受劳务支付的现金(万元),10365567,7733091,6327803,4926189,5653302,7090369,9221098,9243346,7706006,6779652,10570562,8457438,4807534,2049719, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),865649,661571,622583,658121,678503,692170,782569,805246,659640,665279,588793,561590,369391,217608, 
 支付的各项税费(万元),166891,155125,113654,98612,101633,125499,146138,113037,148467,151554,629583,335535,326312,73764, 
