 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),81278,76796,84090,75989,90870,89770,68188, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),701,362,490,435,1319,--,56, 
 收到的其他与经营活动有关的现金(万元),2215,2493,1258,1197,1118,624,2719, 
 经营活动现金流入小计(万元),84194,79652,85837,77621,93307,90395,70962, 
 购买商品、接受劳务支付的现金(万元),58900,43118,51694,45191,62311,52669,44802, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12270,11402,10404,10806,9676,7984,6266, 
 支付的各项税费(万元),3368,3626,3303,3157,4018,2661,2409, 
 支付的其他与经营活动有关的现金(万元),15221,13038,13967,11308,11848,9635,8993, 
 经营活动现金流出小计(万元),89759,71184,79368,70463,87853,72949,62469, 
 经营活动产生的现金流量净额(万元),-5565,8467,6469,7158,5454,17446,8494, 
 收回投资所收到的现金(万元),146495,85000,101500,98000,95500,105300,34300, 
 取得投资收益所收到的现金(万元),2576,1289,646,660,759,493,138, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),117,188,--,2,7,9,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,1948,2074,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),149188,86477,102146,98662,98215,107876,34442, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1146,6238,342,1573,3472,6058,998, 
 投资所支付的现金(万元),153495,129000,101500,98000,95500,105300,34300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),154641,135238,101842,99573,98972,111358,35298, 
 投资活动产生的现金流量净额(万元),-5453,-48761,304,-911,-756,-3482,-856, 
 吸收投资收到的现金(万元),2809,47556,--,6,1800,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,169,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2809,47556,0,6,1800,0,1000, 
