 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),129949,138718,109472,102021,100156,100961,96286,93847,75588,58380,49046,46191,36988,31811,32122, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),8153,6703,4450,4579,3381,3881,3208,3516,3105,1457,402,900,796,910,610, 
 收到的其他与经营活动有关的现金(万元),693,928,384,279,836,773,784,551,239,529,806,173,639,14,4, 
 经营活动现金流入小计(万元),138794,146348,114306,106879,104373,105616,100279,97914,78933,60367,50255,47264,38423,32735,32737, 
 购买商品、接受劳务支付的现金(万元),94912,107685,72362,71252,74552,82195,74334,74337,62498,41432,36791,37964,27488,28641,24705, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),17516,14927,13148,11373,10340,9501,8681,7242,6012,4688,3197,3039,1541,936,1247, 
 支付的各项税费(万元),7097,6135,5441,5903,5384,4552,4120,2848,2809,2850,2306,1217,689,459,629, 
 支付的其他与经营活动有关的现金(万元),5284,6673,5902,5498,5088,5089,5457,7456,4615,6129,1036,1360,878,1136,3568, 
 经营活动现金流出小计(万元),124810,135419,96853,94027,95364,101337,92591,91882,75934,55100,43331,43580,30596,31172,30149, 
 经营活动产生的现金流量净额(万元),13984,10930,17453,12852,9009,4278,7688,6032,2998,5267,6924,3684,7826,1562,2588, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,112,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,23,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,47,8,40,16,6,6,--,--,12,0,0,1,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),22831,2773,588,--,--,--,--,--,--,--,0,0,0,105,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
 投资活动现金流入小计(万元),22855,2820,596,40,16,6,141,0,0,12,0,0,1,105,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7845,7505,3005,2204,1458,2494,1503,6310,3242,2548,8091,5644,2272,913,1193, 
 投资所支付的现金(万元),--,--,--,--,388,--,--,108,--,7801,0,76,704,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),3000,30500,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,--,--, 
