 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),411376,381893,318011,240568,245537,176076,168469,201625,203719,209022,200169,237869,175617, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),13894,2,61,131,33,4500,2659,1264,4526,6336,3773,2263,3272, 
 收到的其他与经营活动有关的现金(万元),43180,29565,3263,12398,171129,15951,3706,5645,8920,28723,1017,8080,3871, 
 经营活动现金流入小计(万元),468450,411460,321334,253097,416699,196527,174834,208534,217165,244081,204958,248211,182759, 
 购买商品、接受劳务支付的现金(万元),207284,195739,156066,111784,111989,117091,96937,94623,166389,140060,128195,126401,97525, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),196147,158825,121942,107299,96049,83192,61671,52130,46286,25638,22171,27851,25135, 
 支付的各项税费(万元),20835,32062,20821,14241,13314,16995,17377,11175,14553,27796,17208,15542,13819, 
 支付的其他与经营活动有关的现金(万元),57599,54730,46310,16899,66259,15542,26509,23865,17272,12808,15615,43673,31631, 
 经营活动现金流出小计(万元),481865,441356,345139,250223,287611,232820,202494,181794,244500,206303,183188,213467,168111, 
 经营活动产生的现金流量净额(万元),-13415,-29896,-23805,2874,129088,-36294,-27660,26740,-27335,37778,21770,34744,14648, 
 收回投资所收到的现金(万元),22653,400,189484,234453,20366,2042,14029,26134,372,233,42463,38141,22370, 
 取得投资收益所收到的现金(万元),9615,15968,21652,35165,30660,23396,20015,13081,15159,11953,23572,11428,31293, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),27,6494,123,2061,327,11546,6207,22773,12397,30335,42,47,1084, 
 处置子公司及其他营业单位收到的现金净额(万元),213595,35721,--,54358,70015,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),1451,13731,2450,6998,1369,1581,1650,1312,2027,1924,2104,1450,1881, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),247341,72314,213708,333034,122737,38566,41900,63300,29955,44446,68181,51066,56628, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),129777,104606,21855,14181,12219,16400,25475,21157,28859,19828,35995,100873,163158, 
 投资所支付的现金(万元),43063,41310,477199,29880,300480,--,--,3172,2638,41809,27454,8823,30422, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,15036,6130,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,2362,--,--,--,--,--,0,4, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),172840,145916,499054,59098,318829,18762,25475,24329,31497,61638,63449,109695,193585, 
