 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),20458,58063,266418,180720,117152,68171,71957,34395, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),113,3555,20587,15142,9538,3406,4506,376, 
 收到的其他与经营活动有关的现金(万元),1902,8211,1964,3503,309,392,491,426, 
 经营活动现金流入小计(万元),22473,69829,288969,199364,126999,71969,76953,35197, 
 购买商品、接受劳务支付的现金(万元),41091,59871,167653,146287,79495,37129,56006,24274, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11017,13313,18657,16007,11275,7355,5666,3136, 
 支付的各项税费(万元),3402,7119,5280,4677,3426,2381,2416,3524, 
 支付的其他与经营活动有关的现金(万元),3688,5146,19753,10872,4811,4116,4962,1951, 
 经营活动现金流出小计(万元),59197,85449,211343,177844,99005,50981,69050,32885, 
 经营活动产生的现金流量净额(万元),-36724,-15620,77626,21520,27994,20988,7904,2312, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,3652,2622, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,16,30,15,11,17,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,667,958, 
 收到的其他与投资活动有关的现金(万元),17977,3861,210,1817,1724,57,5901,3727, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17981,3877,240,1833,1735,74,10234,7307, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10328,2587,12038,11488,23128,23882,27738,17239, 
 投资所支付的现金(万元),1027,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,68000,18000,4000,39,1361,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),11355,70587,30038,15488,23167,25243,27738,17239, 
 投资活动产生的现金流量净额(万元),6626,-66710,-29798,-13655,-21432,-25168,-17504,-9932, 
 吸收投资收到的现金(万元),--,--,122155,--,--,--,19914,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,13624,37230,33737,24144,35009,10673, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),420,1921,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),420,1921,135779,37230,33737,24144,54923,10673, 
 偿还债务支付的现金(万元),--,--,46351,32141,38170,23150,28254,7935, 
 分配股利、利润或偿付利息所支付的现金(万元),3512,7024,997,2036,1986,2110,10977,1547, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),281,166,10220,860,75,110,--,--, 
 筹资活动现金流出小计(万元),3793,7190,57568,35037,40231,25370,39230,9482, 
 筹资活动产生的现金流量净额(万元),-3373,-5269,78211,2193,-6494,-1227,15693,1191, 
 汇率变动对现金及现金等价物的影响(万元),1532,-5132,-919,873,-347,-728,238,219, 
 现金及现金等价物净增加额(万元),-31940,-92731,125121,10931,-279,-6136,6330,-6210, 
 加:期初现金及现金等价物余额(万元),55817,148548,23427,12495,12774,18910,12580,18790, 
 期末现金及现金等价物余额(万元),23877,55817,148548,23427,12495,12774,18910,12580, 
 净利润(万元),715,10986,23302,21921,14472,7753,6795,3879, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1422,588,337,2259,1018,-707,550,223, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),7421,7833,8648,7389,6268,4561,2433,982, 
 无形资产摊销(万元),832,857,849,823,673,515,404,224, 
 长期待摊费用摊销(万元),--,--,8,14,14,75,87,87, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),21,92,8,90,80,-4,-1,--, 
 固定资产报废损失(万元),17,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-2958,-9471,17383,5680,2183,2855,1383,152, 
 投资损失(万元),-3084,-2429,-84,-2,-24,-19,2,-920, 
 递延所得税资产减少(万元),-8,-892,-50,-337,-37,1721,-260,-650, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-19155,6679,35662,-31756,-1101,-2262,-12931,1644, 
 经营性应收项目的减少(万元),-21559,18921,12414,-26458,-5342,-5516,5492,-8286, 
 经营性应付项目的增加(万元),-604,-48714,-20851,41910,9776,12016,3950,4978, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),216,-68,3,-13,16,--,--,--, 
 经营活动产生现金流量净额(万元),-36724,-15620,77626,21520,27994,20988,7904,2312, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23877,55817,148548,23427,12495,12774,18910,12580, 
 现金的期初余额(万元),55817,148548,23427,12495,12774,18910,12580,18790, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-31940,-92731,125121,10931,-279,-6136,6330,-6210, 

