 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),532854,248199,169718,93214,57704,50906,38111,45767,39386,21900,16310, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),38,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),30014,2686,2116,787,386,241,428,504,1364,14,16, 
 经营活动现金流入小计(万元),562905,250885,171834,94001,58089,51147,38538,46270,40749,21913,16326, 
 购买商品、接受劳务支付的现金(万元),389697,196381,117872,72574,51549,36060,35002,37236,29586,16577,11974, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),66852,43262,28453,17565,13520,9716,8510,6029,3829,2303,1278, 
 支付的各项税费(万元),26088,13871,11639,6566,4190,3798,3981,3788,3883,1219,1171, 
 支付的其他与经营活动有关的现金(万元),68697,49496,21370,11029,8014,4723,3179,3219,2450,2463,1571, 
 经营活动现金流出小计(万元),551334,303009,179333,107734,77273,54297,50672,50273,39748,22562,15994, 
 经营活动产生的现金流量净额(万元),11571,-52124,-7499,-13733,-19184,-3150,-12133,-4003,1001,-648,332, 
 收回投资所收到的现金(万元),10940,--,--,--,--,--,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),29,27,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),106,148,134,10,10,4,5,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),73,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),17465,27607,1413,--,--,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),28614,27783,1548,10,10,4,5,0,0,0,0, 
