 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),89779,74596,66940,65030,63340,65583,45773,35546, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,53,21,2,--,134, 
 收到的其他与经营活动有关的现金(万元),2872,735,1552,1414,982,1426,115,55, 
 经营活动现金流入小计(万元),92652,75331,68491,66497,64344,67011,45889,35736, 
 购买商品、接受劳务支付的现金(万元),12148,7911,7895,8003,7879,7272,5377,5166, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47385,41152,37040,39579,41525,34618,27201,20084, 
 支付的各项税费(万元),7798,5372,7505,6188,6371,6408,3820,3150, 
 支付的其他与经营活动有关的现金(万元),4529,3976,3817,2692,2522,2103,1616,1059, 
 经营活动现金流出小计(万元),71860,58411,56257,56462,58297,50400,38015,29459, 
 经营活动产生的现金流量净额(万元),20792,16920,12234,10036,6047,16611,7874,6277, 
 收回投资所收到的现金(万元),15000,5500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),174,27,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),72,11,725,23,6,2,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15246,5538,725,23,6,2,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),679,798,539,2562,3903,15834,2470,9949, 
 投资所支付的现金(万元),36000,5500,--,360,--,240,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),36679,6298,539,2922,3903,16074,2470,9949, 
 投资活动产生的现金流量净额(万元),-21433,-760,186,-2899,-3897,-16072,-2469,-9949, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,11575, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3000,11000,10000,11000,9000,9126,1100,7685, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),3000,11000,10000,11000,9000,9126,1100,19260, 
 偿还债务支付的现金(万元),7824,14826,11826,10126,6921,2080,3280,2030, 
 分配股利、利润或偿付利息所支付的现金(万元),3111,2397,5826,1425,4747,3382,317,4459, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,63,--,--,--,--, 
 筹资活动现金流出小计(万元),10935,17223,17651,11614,11668,5462,3597,6489, 
 筹资活动产生的现金流量净额(万元),-7935,-6223,-7651,-614,-2668,3664,-2497,12771, 
 汇率变动对现金及现金等价物的影响(万元),--,--,0,0,-0,-0,-3,-8, 
 现金及现金等价物净增加额(万元),-8576,9937,4769,6523,-518,4202,2905,9091, 
 加:期初现金及现金等价物余额(万元),38038,28102,23333,16973,17492,13289,10384,1293, 
 期末现金及现金等价物余额(万元),29462,38038,28102,23496,16973,17492,13289,10384, 
 净利润(万元),--,--,--,--,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,--,--,--,--,--,--, 
 无形资产摊销(万元),--,--,--,--,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,--,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--, 
