 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),350683,246198,194534,177719,74514,63741,55671,39745,25926,19686,15991, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7982,6831,5430,6069,793,682,1423,813,414,16,--, 
 收到的其他与经营活动有关的现金(万元),7088,4022,3117,2022,2029,1528,774,218,82,4082,1039, 
 经营活动现金流入小计(万元),365754,257051,203081,185810,77336,65951,57868,40776,26422,23784,17030, 
 购买商品、接受劳务支付的现金(万元),196317,153231,94571,112688,38687,33361,31402,27119,16897,11543,10994, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),78678,45982,30893,28814,11576,9253,7418,4879,2924,1619,1177, 
 支付的各项税费(万元),18280,15059,11678,11552,3139,3354,2937,2393,2850,1577,1363, 
 支付的其他与经营活动有关的现金(万元),20391,13000,9233,9284,4145,3287,2573,1980,1196,4153,2321, 
 经营活动现金流出小计(万元),313666,227272,146375,162338,57547,49256,44330,36371,23867,18891,15855, 
 经营活动产生的现金流量净额(万元),52087,29779,56706,23472,19789,16695,13538,4405,2555,4892,1175, 
 收回投资所收到的现金(万元),302535,148318,169396,64339,104106,57900,--,--,3475,--,95, 
 取得投资收益所收到的现金(万元),943,1404,1689,646,1623,454,--,--,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),744,43,403,198,21,24,32,9,58,--,36, 
 处置子公司及其他营业单位收到的现金净额(万元),2333,511,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,19315,11,4233,--,--,1000,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),306555,150276,171488,84498,105762,62611,32,9,4535,0,132, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),41474,39938,10545,16387,12093,10844,7352,5832,7130,2914,776, 
 投资所支付的现金(万元),264373,211596,161265,84888,91500,78935,--,--,3475,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),61373,34810,--,5529,78642,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,6627,0,7,--,--,80,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),367221,286344,171810,113431,182235,89786,7352,5832,10685,2914,776, 
 投资活动产生的现金流量净额(万元),-60666,-136068,-322,-28933,-76474,-27175,-7320,-5823,-6151,-2914,-645, 
 吸收投资收到的现金(万元),332,151671,58,80171,2113,182,--,65167,3515,2000,800, 
