 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),92766,87001,80999,66287,61571,55286,51321,51838, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),17,107,29,--,33,295,22,--, 
 收到的其他与经营活动有关的现金(万元),1215,1076,1913,642,716,1111,1445,181, 
 经营活动现金流入小计(万元),93998,88184,82941,66930,62319,56692,52788,52018, 
 购买商品、接受劳务支付的现金(万元),61072,66786,57611,43443,46560,43682,36240,41488, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12066,10907,10032,8212,6842,5669,4370,3969, 
 支付的各项税费(万元),4763,4564,4180,4446,2454,1976,2782,1694, 
 支付的其他与经营活动有关的现金(万元),9409,7945,7220,4806,4194,3601,3402,3179, 
 经营活动现金流出小计(万元),87310,90203,79042,60907,60049,54927,46795,50330, 
 经营活动产生的现金流量净额(万元),6688,-2018,3899,6023,2270,1765,5993,1688, 
 收回投资所收到的现金(万元),37200,3500,3830,3750,8694,1400,--,--, 
 取得投资收益所收到的现金(万元),350,6,2,20,20,5,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),245,53,5,9,1014,65,14,81, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,424,--,479,140,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37795,3983,3837,4258,9868,1469,14,81, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11344,11507,3409,11015,8311,7185,3081,3753, 
 投资所支付的现金(万元),35808,15500,3830,1750,10695,1000,400,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),47152,27007,7239,12765,19006,8185,3481,3753, 
 投资活动产生的现金流量净额(万元),-9357,-23024,-3402,-8507,-9138,-6715,-3466,-3671, 
 吸收投资收到的现金(万元),135,33756,--,2020,5715,1,6582,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),135,--,--,--,--,1,--,--, 
 取得借款收到的现金(万元),38619,32611,28456,19165,19349,7797,14098,28036, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,50,--,--,--, 
 筹资活动现金流入小计(万元),38754,66367,28456,21185,25114,7799,20680,28036, 
 偿还债务支付的现金(万元),36654,26279,23551,17798,14006,3648,22663,18330, 
 分配股利、利润或偿付利息所支付的现金(万元),3457,2661,2295,1055,1386,761,749,4501, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1020,3095,1557,1334,34,70,--,447, 
 筹资活动现金流出小计(万元),41131,32034,27403,20187,15426,4479,23413,23279, 
 筹资活动产生的现金流量净额(万元),-2376,34333,1053,998,9689,3319,-2733,4758, 
 汇率变动对现金及现金等价物的影响(万元),19,-41,28,24,4,-15,-2,-41, 
 现金及现金等价物净增加额(万元),-5027,9249,1579,-1463,2825,-1646,-208,2733, 
 加:期初现金及现金等价物余额(万元),14106,4857,3278,4741,1916,3562,3770,1037, 
 期末现金及现金等价物余额(万元),9079,14106,4857,3278,4741,1916,3562,3770, 
 净利润(万元),4830,5531,7188,5283,2141,3083,2828,1684, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-134,267,446,216,64,155,22,124, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3408,2962,2664,1905,1499,1064,1106,1106, 
 无形资产摊销(万元),118,116,115,110,109,89,71,43, 
 长期待摊费用摊销(万元),22,6,2,--,19,13,15,18, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-137,10,4,18,-579,-2,12,-10, 
 固定资产报废损失(万元),15,3,8,--,--,--,--,--, 
 公允价值变动损失(万元),0,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),1839,1883,1519,1288,873,565,878,648, 
 投资损失(万元),-346,-6,-2,-20,-20,-5,--,--, 
 递延所得税资产减少(万元),75,-30,196,-434,-94,-33,-63,-20, 
 递延所得税负债增加(万元),0,--,--,--,--,--,--,--, 
 存货的减少(万元),-316,-2209,-3705,-2315,-224,-3059,875,220, 
 经营性应收项目的减少(万元),1667,-9794,-9971,-5262,-1239,-3091,-428,-1416, 
 经营性应付项目的增加(万元),-4354,-758,5435,5233,-279,2967,656,-485, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),0,--,--,--,--,20,21,-224, 
 经营活动产生现金流量净额(万元),6688,-2018,3899,6023,2270,1765,5993,1688, 
 债务转为资本(万元),0,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),0,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),0,1221,--,--,--,--,--,--, 
