 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),41637,45131,46155,19242,36733,38642,32161,21722, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),487,615,379,80,156,230,140,--, 
 收到的其他与经营活动有关的现金(万元),615,127,590,619,448,868,489,217, 
 经营活动现金流入小计(万元),42740,45873,47124,19941,37337,39740,32791,21939, 
 购买商品、接受劳务支付的现金(万元),38255,30436,25453,34708,28340,28630,25299,12921, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4769,4529,4137,3238,2816,2473,2038,1598, 
 支付的各项税费(万元),3090,4732,1681,2591,3989,3864,1285,2108, 
 支付的其他与经营活动有关的现金(万元),3520,2424,2127,1867,1640,1893,1902,1444, 
 经营活动现金流出小计(万元),49633,42121,33399,42405,36785,36860,30523,18070, 
 经营活动产生的现金流量净额(万元),-6893,3752,13725,-22464,552,2880,2267,3869, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,3,2212,117,3,0,19,198, 
 处置子公司及其他营业单位收到的现金净额(万元),50,--,270,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),160,96,83,32,16,12,17,16, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),226,99,2566,150,18,12,36,215, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14903,20537,6909,7125,5037,3966,3051,4017, 
 投资所支付的现金(万元),19300,--,--,--,--,980,490,660, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,9981,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34203,30518,6909,7125,5037,4946,3541,4677, 
 投资活动产生的现金流量净额(万元),-33976,-30419,-4344,-6976,-5018,-4934,-3505,-4463, 
 吸收投资收到的现金(万元),--,50371,2796,16491,--,--,--,3347, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,35,100,980,--,--,--,--, 
 取得借款收到的现金(万元),66200,40578,38332,31461,35822,21286,12683,4936, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,13417,222,2969,--,--,1450,3280, 
 筹资活动现金流入小计(万元),66200,104366,41349,50921,35822,21286,14133,11563, 
 偿还债务支付的现金(万元),34432,42254,32657,25659,27277,17239,6634,3795, 
 分配股利、利润或偿付利息所支付的现金(万元),3973,2856,4355,1539,2167,742,875,1874, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2519,12566,4496,--,--,--,1450,4847, 
 筹资活动现金流出小计(万元),40924,57676,41507,27198,29444,17982,8959,10516, 
 筹资活动产生的现金流量净额(万元),25276,46691,-158,23723,6378,3305,5174,1047, 
 汇率变动对现金及现金等价物的影响(万元),13,-2,-12,104,-97,40,-1,-36, 
 现金及现金等价物净增加额(万元),-15580,20022,9212,-5613,1814,1291,3936,418, 
 加:期初现金及现金等价物余额(万元),33381,13359,4147,9760,7947,6656,2720,2302, 
 期末现金及现金等价物余额(万元),17801,33381,13359,4147,9760,7947,6656,2720, 
 净利润(万元),438,5473,2185,1868,3584,5016,4563,4059, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),915,929,1263,1249,612,651,243,145, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1700,1471,1174,842,884,907,596,305, 
 无形资产摊销(万元),86,104,109,95,88,73,48,41, 
 长期待摊费用摊销(万元),30,27,24,20,18,20,5,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,--,7,18,-0,2,1,-124, 
 固定资产报废损失(万元),--,4,--,--,--,--,--,--, 
 公允价值变动损失(万元),-175,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),3609,2293,2101,1513,1124,769,661,284, 
 投资损失(万元),104,421,-50,165,22,-20,-12,--, 
 递延所得税资产减少(万元),-45,-114,-211,-229,-107,-134,-39,32, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-3589,-2979,-1125,782,714,-3674,-3179,-643, 
 经营性应收项目的减少(万元),-4408,1654,-115,-30723,-3347,886,-7279,-5415, 
 经营性应付项目的增加(万元),-5759,-5662,8296,2181,-2182,-1567,6800,5015, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),198,131,67,-246,-858,-48,-140,165, 
 经营活动产生现金流量净额(万元),-6893,3752,13725,-22464,552,2880,2267,3869, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17801,33381,13359,4147,9760,7947,6656,2720, 
 现金的期初余额(万元),33381,13359,4147,9760,7947,6656,2720,2302, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15580,20022,9212,-5613,1814,1291,3936,418, 

