 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),538231,376646,401037,254207,162665,154024,143901,140109,105783,73212, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),652,1737,307,85,33,242,74,--,--,--, 
 收到的其他与经营活动有关的现金(万元),26825,21804,13086,2026,4637,3846,2993,1075,877,282, 
 经营活动现金流入小计(万元),565708,400187,414430,256318,167335,158112,146968,141184,106661,73494, 
 购买商品、接受劳务支付的现金(万元),474920,356533,328262,196543,186455,133003,126323,117650,89479,65125, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20619,19438,14500,9547,7703,6987,5674,3498,2557,1545, 
 支付的各项税费(万元),10997,9614,10406,8879,5840,4642,3735,3816,2438,2176, 
 支付的其他与经营活动有关的现金(万元),35712,33004,22155,10224,4557,10308,4313,3730,2838,1764, 
 经营活动现金流出小计(万元),542248,418589,375323,225193,204554,154940,140045,128695,97313,70611, 
 经营活动产生的现金流量净额(万元),23460,-18402,39107,31125,-37220,3172,6923,12489,9347,2883, 
 收回投资所收到的现金(万元),--,--,--,--,--,550,--,--,--,--, 
 取得投资收益所收到的现金(万元),114,125,259,170,2,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,17,12,3,1,7,3,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5700,22000,96700,68926,200,--,--,2,--,71, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
