 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),60093,45967,38564,31036,30218,27369,19947, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1622,1721,1419,744,631,361,564, 
 收到的其他与经营活动有关的现金(万元),6209,7222,5383,3868,4872,2962,3263, 
 经营活动现金流入小计(万元),67924,54910,45366,35648,35720,30693,23774, 
 购买商品、接受劳务支付的现金(万元),42942,33423,22933,21483,19749,17918,12116, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10478,8313,6367,5258,4644,3712,2467, 
 支付的各项税费(万元),3959,3376,3002,2049,2079,2294,2547, 
 支付的其他与经营活动有关的现金(万元),9891,13800,11524,6523,5191,5860,5840, 
 经营活动现金流出小计(万元),67270,58912,43826,35314,31664,29784,22969, 
 经营活动产生的现金流量净额(万元),654,-4002,1540,334,4057,909,805, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,273, 
 取得投资收益所收到的现金(万元),242,174,12,49,36,36,14, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,4,18,117,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,103, 
 收到的其他与投资活动有关的现金(万元),29900,14500,--,--,145,661,4070, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),30192,14677,31,166,180,697,4460, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8092,1010,1264,1190,826,555,217, 
 投资所支付的现金(万元),125,2422,1600,--,--,2400,240, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,29,217, 
 支付的其他与投资活动有关的现金(万元),29900,19500,--,--,--,557,3715, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),38117,22932,2864,1190,826,3542,4389, 
 投资活动产生的现金流量净额(万元),-7925,-8255,-2834,-1024,-645,-2845,71, 
 吸收投资收到的现金(万元),3741,17674,--,--,6136,216,6393, 
 其中：子公司吸收少数股东投资收到的现金(万元),3741,441,--,--,36,216,100, 
 取得借款收到的现金(万元),23118,11400,8000,5950,9500,10700,9175, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1500,--,--,--,310,692,4196, 
 筹资活动现金流入小计(万元),28359,29074,8000,5950,15946,11607,19764, 
 偿还债务支付的现金(万元),14300,9900,6150,6600,10980,10695,6930, 
 分配股利、利润或偿付利息所支付的现金(万元),2232,504,545,564,731,654,594, 
 其中：子公司支付给少数股东的股利、利润(万元),205,171,230,260,204,123,65, 
 支付其他与筹资活动有关的现金(万元),--,1411,--,--,190,2290,4508, 
 筹资活动现金流出小计(万元),16532,11815,6695,7164,11901,13639,12032, 
 筹资活动产生的现金流量净额(万元),11827,17259,1305,-1214,4045,-2032,7732, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4556,5002,11,-1904,7457,-3967,8608, 
 加:期初现金及现金等价物余额(万元),17559,12556,12545,14449,6992,10959,2352, 
 期末现金及现金等价物余额(万元),22114,17559,12556,12545,14449,6992,10959, 
 净利润(万元),5013,4126,4749,3415,3924,3013,2243, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1399,1182,276,961,677,543,452, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),393,303,291,277,231,166,125, 
 无形资产摊销(万元),385,174,157,84,68,31,7, 
 长期待摊费用摊销(万元),32,4,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-23,-0,-5,-19,0,--,5, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),709,335,316,301,446,445,430, 
 投资损失(万元),-320,-214,106,168,-110,-120,-45, 
 递延所得税资产减少(万元),-425,-181,-121,-209,-13,-5,-135, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-5589,-3685,323,-1436,-1047,-1406,412, 
 经营性应收项目的减少(万元),-4872,-9092,-4300,-4260,-2942,-3844,-3078, 
 经营性应付项目的增加(万元),3742,2937,-411,893,2563,2086,390, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),210,108,160,160,261,--,--, 
 经营活动产生现金流量净额(万元),654,-4002,1540,334,4057,909,805, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),22114,17559,12556,12545,14449,6992,10959, 
 现金的期初余额(万元),17559,12556,12545,14449,6992,10959,2352, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4556,5002,11,-1904,7457,-3967,8608, 

