 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),337986,202535,158272,133407,129105,125140,179724,161965,117057,75643,77564,64719,51289,35599, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),4404,5189,6650,7145,6955,9141,9334,8900,5837,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),1992,1738,999,2094,2275,2424,1666,588,368,344,3,4,5,0, 
 收到的其他与经营活动有关的现金(万元),9206,30102,21792,8311,5049,357,2264,365,3571,2576,16,121,17,64, 
 经营活动现金流入小计(万元),353587,239564,187713,150958,143384,137063,192989,171818,126832,78564,77584,64844,51311,35663, 
 购买商品、接受劳务支付的现金(万元),256773,192950,132912,89369,97781,107755,137943,165849,122279,64262,82026,63214,48558,35340, 
 客户贷款及垫款净增加额(万元),4841,-14318,-7206,-1976,6768,1341,1874,11958,8901,27668,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),369,174,505,1015,1181,1057,886,881,410,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),26555,19819,11562,8396,6226,4601,3658,2389,1763,1077,878,675,360,188, 
 支付的各项税费(万元),18291,15011,8945,9548,7618,5654,5255,3709,2620,645,1138,898,468,199, 
 支付的其他与经营活动有关的现金(万元),16374,17285,26145,8671,5653,5433,3950,2326,3083,1435,1119,1167,1218,543, 
 经营活动现金流出小计(万元),323203,230920,172863,115023,125227,125841,153566,187112,139055,95086,85161,65955,50604,36270, 
 经营活动产生的现金流量净额(万元),30385,8644,14850,35935,18157,11222,39424,-15294,-12223,-16522,-7577,-1110,708,-607, 
 收回投资所收到的现金(万元),11400,42000,3430,--,26116,1960,--,--,--,0,--,0,0,0, 
 取得投资收益所收到的现金(万元),94,1400,--,--,--,124,98,560,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,241,124,12,31,13,13,7,76,4,17,9,16,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,1949,--,--,--,--,--,-9,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,5,1000,7500,16338,5000,1500,--,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),11511,43645,4554,9461,42486,7097,1611,567,76,-5,17,9,16,12, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),58758,105509,65364,9264,41018,14272,17231,9198,5667,2543,4139,2928,1671,383, 
 投资所支付的现金(万元),4990,11400,42000,--,23000,3000,--,2500,3150,0,--,562,614,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,55754,--,--,--,--,1642,--,0,--,0,211,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,1000,--,--,--,--,54,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),63748,116909,163118,10264,64018,17272,17231,13340,8871,2543,4139,3490,2497,383, 
 投资活动产生的现金流量净额(万元),-52238,-73264,-158565,-803,-21532,-10175,-15620,-12772,-8795,-2548,-4123,-3481,-2480,-371, 
 吸收投资收到的现金(万元),9300,52516,25589,532,51700,--,1140,6149,60,13000,25180,952,870,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),9300,46700,25112,--,--,--,1140,6149,60,13000,--,0,0,0, 
 取得借款收到的现金(万元),148077,99582,92219,20298,54461,109654,143220,143545,81608,51928,50612,43110,30406,12498, 
 发行债券收到的现金(万元),--,--,49495,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),9427,--,2500,--,4115,605,1000,--,--,212,295,187,42,32, 
 筹资活动现金流入小计(万元),166804,152097,169804,20829,110276,110259,145360,149694,81668,65140,76087,44249,31319,12531, 
 偿还债务支付的现金(万元),129561,75944,13846,39938,94889,103728,159663,120324,60795,45541,50880,36901,24860,11694, 
 分配股利、利润或偿付利息所支付的现金(万元),12728,7705,7294,7378,8736,7854,7598,6423,3251,1031,1604,1238,1901,468, 
 其中：子公司支付给少数股东的股利、利润(万元),2859,1272,2844,3486,4343,4089,3222,2489,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5758,7358,125,3720,--,--,--,--,--,0,129,103,65,36, 
 筹资活动现金流出小计(万元),148047,91007,21265,51036,103624,111582,167261,126747,64047,46571,52612,39166,28461,12342, 
 筹资活动产生的现金流量净额(万元),18757,61090,148539,-30206,6651,-1322,-21901,22947,17621,18569,23475,5083,2857,189, 
 汇率变动对现金及现金等价物的影响(万元),224,-31,874,382,-204,-47,-80,313,-208,-44,87,-129,-24,-98, 
 现金及现金等价物净增加额(万元),-2872,-3561,5698,5308,3072,-322,1823,-4805,-3605,-545,11862,363,1061,-888, 
 加:期初现金及现金等价物余额(万元),16722,20284,14586,9278,6206,6528,4705,9510,13115,13661,1799,1436,375,1263, 
 期末现金及现金等价物余额(万元),13850,16722,20284,14586,9278,6206,6528,4705,9510,13115,13661,1799,1436,375, 
 净利润(万元),37198,53303,26613,27913,20586,14413,14760,14557,11424,5144,2157,3578,2725,1818, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),882,1809,4127,916,1970,318,1353,392,161,289,1960,-7,16,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),20940,10678,8308,6743,4531,2507,1679,1286,756,642,540,384,203,154, 
 无形资产摊销(万元),384,345,270,195,189,169,139,91,61,48,50,22,5,4, 
 长期待摊费用摊销(万元),79,62,47,27,65,46,34,70,33,38,8,23,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-7,15,120,-1,92,3,17,-3,-6,4,1,2,2,6, 
