 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),57115,30315,30752,29891,22467,18922,20007, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),962,526,343,239,616,17,417, 
 经营活动现金流入小计(万元),58077,30841,31095,30131,23084,18938,20424, 
 购买商品、接受劳务支付的现金(万元),39450,30977,24901,18848,19330,14343,19159, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5069,3700,2940,2525,2142,1694,1223, 
 支付的各项税费(万元),1546,1115,1421,1535,1088,829,722, 
 支付的其他与经营活动有关的现金(万元),2907,2561,1856,2049,1703,2106,974, 
 经营活动现金流出小计(万元),48972,38353,31117,24957,24263,18972,22079, 
 经营活动产生的现金流量净额(万元),9105,-7511,-23,5174,-1180,-33,-1655, 
 收回投资所收到的现金(万元),200,6600,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3,25,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,0,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,600, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),203,6626,0,0,0,1,600, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),872,1201,1344,385,1642,616,24, 
 投资所支付的现金(万元),300,6800,--,--,43,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,71,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1172,8001,1344,385,1685,688,24, 
 投资活动产生的现金流量净额(万元),-969,-1375,-1344,-384,-1685,-686,576, 
 吸收投资收到的现金(万元),1061,17292,--,--,5000,--,675, 
 其中：子公司吸收少数股东投资收到的现金(万元),110,83,--,--,--,--,--, 
 取得借款收到的现金(万元),3599,697,1973,2119,472,2825,2445, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),600,519,991,1654,2011,5772,6169, 
 筹资活动现金流入小计(万元),5261,18508,2964,3773,7483,8597,9289, 
 偿还债务支付的现金(万元),3599,2469,1914,877,1885,3389,2060, 
 分配股利、利润或偿付利息所支付的现金(万元),563,444,109,120,179,177,157, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),802,849,820,3084,2357,4554,5866, 
 筹资活动现金流出小计(万元),4964,3762,2843,4080,4421,8119,8083, 
 筹资活动产生的现金流量净额(万元),297,14745,121,-308,3062,478,1206, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),8433,5859,-1246,4482,198,-241,128, 
 加:期初现金及现金等价物余额(万元),9951,4092,5338,856,659,900,772, 
 期末现金及现金等价物余额(万元),18385,9951,4092,5338,856,659,900, 
 净利润(万元),5357,4320,--,3516,3049,2612,1077, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),533,796,--,183,-55,320,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),396,301,--,223,169,70,--, 
 无形资产摊销(万元),30,19,--,3,3,2,--, 
 长期待摊费用摊销(万元),48,42,--,2,3,16,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,0,--,0,0,7,--, 
 固定资产报废损失(万元),2,1,--,--,--,--,--, 
 公允价值变动损失(万元),0,0,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),59,43,--,176,303,259,--, 
 投资损失(万元),37,-25,--,--,--,--,--, 
 递延所得税资产减少(万元),-103,-92,--,-32,5,-23,--, 
 递延所得税负债增加(万元),0,0,--,--,--,--,--, 
 存货的减少(万元),-8626,-11450,--,-785,-5531,-2376,-3607, 
 经营性应收项目的减少(万元),-769,-5669,--,-1211,-2699,-1625,321, 
 经营性应付项目的增加(万元),12141,4204,--,3099,3573,705,-275, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),0,0,--,--,--,--,829, 
 经营活动产生现金流量净额(万元),9105,-7511,--,5174,-1180,-33,-1655, 
 债务转为资本(万元),0,0,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),0,0,--,--,--,--,--, 
 融资租入固定资产(万元),0,0,--,--,--,--,--, 
 现金的期末余额(万元),18385,9951,4092,5338,856,659,900, 
 现金的期初余额(万元),9951,4092,5338,856,659,900,772, 
 现金等价物的期末余额(万元),0,0,--,--,--,--,--, 
 现金等价物的期初余额(万元),0,0,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8433,5859,-1246,4482,198,-241,128, 

