 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),687848,858268,998461,963221,816127,709948,312402,257626,179041,143907,143371,104817,46456, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 收到的税费返还(万元),9848,733,1520,7042,999,1042,1974,1627,843,2439,550,629,129, 
 收到的其他与经营活动有关的现金(万元),81946,31652,32500,38362,27946,79523,30356,34765,11977,21789,39392,8737,4064, 
 经营活动现金流入小计(万元),779642,890654,1032481,1008625,845072,790513,344731,294018,191861,168135,183313,114183,50649, 
 购买商品、接受劳务支付的现金(万元),188200,196205,191818,170014,181429,212978,133560,138510,113911,93637,133327,66046,37020, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),199234,215241,269839,245754,181978,164718,32735,14945,11527,6337,6838,5172,2596, 
 支付的各项税费(万元),30946,23887,24367,21131,33407,25658,14131,12891,9649,9951,6634,5764,3401, 
 支付的其他与经营活动有关的现金(万元),142926,106980,132545,105917,65201,82995,61672,86860,42854,15429,31666,14196,8509, 
 经营活动现金流出小计(万元),561307,542313,618569,542816,462015,486349,242098,253205,177940,125354,178465,91178,51527, 
 经营活动产生的现金流量净额(万元),218335,348340,413912,465809,383057,304165,102633,40812,13921,42780,4848,23005,-878, 
 收回投资所收到的现金(万元),--,2171,33096,23248,0,--,3814,--,5036,192,3611,0,--, 
 取得投资收益所收到的现金(万元),497,--,--,199,415,686,444,1,--,1188,72,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),33,93,153,119,48,33,97,570,53,1,--,32,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,1750,11370,--,--,--,1714,--,0,--, 
 收到的其他与投资活动有关的现金(万元),25000,34,162,243,1100,44002,294,--,1,--,1148,16460,12894, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 投资活动现金流入小计(万元),25530,2299,33411,23809,3312,56091,4649,572,5090,3094,4832,16491,12897, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),307784,344295,387609,372662,305733,211775,102323,93461,42421,27376,15932,26651,1910, 
 投资所支付的现金(万元),97086,96600,4025,39895,8079,7606,28514,81496,36021,--,4133,83517,2110, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1408,67191,10068,6392,11057,52361,--,--,--,--,--,0,--, 
 支付的其他与投资活动有关的现金(万元),28227,25013,121,370,5,1,7273,--,6,130,1526,68,2283, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 投资活动现金流出小计(万元),434505,533100,401824,419319,324873,271743,138110,174957,78448,27506,21592,110236,6304, 
 投资活动产生的现金流量净额(万元),-408975,-530801,-368413,-395510,-321561,-215652,-133461,-174386,-73359,-24412,-16760,-93745,6594, 
 吸收投资收到的现金(万元),100,13415,9880,7733,7141,14045,--,10,138906,590,500,117000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,--,--,--,--,--,--,10,--,--,--,0,--, 
 取得借款收到的现金(万元),113147,--,--,--,0,38000,140000,117000,55000,31000,33500,28800,16350, 
 发行债券收到的现金(万元),98800,435739,--,--,--,--,138040,36904,--,--,--,0,--, 
 收到其他与筹资活动有关的现金(万元),--,985,--,--,--,--,--,--,--,--,--,0,100, 
 筹资活动现金流入小计(万元),212047,450139,9880,7733,7141,52045,278040,153914,193906,31590,34000,145800,16450, 
 偿还债务支付的现金(万元),47857,142907,323,80,0,113000,217000,35000,52000,35000,28430,21280,12265, 
 分配股利、利润或偿付利息所支付的现金(万元),46781,42877,33898,27785,24373,22533,5826,3263,6875,4153,3811,2045,1275, 
 其中：子公司支付给少数股东的股利、利润(万元),--,360,780,--,--,--,--,--,--,--,--,0,--, 
 支付其他与筹资活动有关的现金(万元),56241,4469,248,183,154,--,--,--,388,562,2200,2608,74, 
 筹资活动现金流出小计(万元),191246,190253,34469,28048,24527,135533,222826,38263,59263,39715,34441,25933,13614, 
 筹资活动产生的现金流量净额(万元),20801,259886,-24589,-20315,-17387,-83488,55214,115651,134642,-8125,-441,119867,2836, 
 汇率变动对现金及现金等价物的影响(万元),5372,-8453,1162,680,2,--,--,--,--,--,--,0,--, 
 现金及现金等价物净增加额(万元),-164467,68973,22072,50664,44111,5024,24386,-17922,75205,10243,-12353,49127,8551, 
 加:期初现金及现金等价物余额(万元),331971,262998,240926,190262,146151,141127,116741,134663,59459,49215,61569,12441,3890, 
 期末现金及现金等价物余额(万元),167504,331971,262998,240926,190262,146151,141127,116741,134663,59459,49215,61569,12441, 
 净利润(万元),37673,76678,75896,71772,53379,40757,20778,17680,18720,22741,18331,16832,633, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,-456,-58, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 资产减值准备(万元),9991,5550,3892,3639,17151,3005,5656,4031,4209,1314,833,21,198, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),159943,183804,192296,158815,122094,86200,25931,18516,14691,13053,11161,5813,1257, 
 无形资产摊销(万元),3468,2740,1853,1233,1364,1224,1059,383,384,635,655,637,546, 
 长期待摊费用摊销(万元),36733,45619,46265,33656,25703,19643,1825,2540,2979,2968,2563,1203,21, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-75,10,17,-56,4,33,-91,-515,8,1,88,12,1, 
 固定资产报废损失(万元),734,-21,2,4,-3,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),56,627,-1575,870,22,--,--,--,--,--,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 财务费用(万元),19320,16572,11207,10754,10114,-1456,15965,3767,1756,2309,1706,1803,1297, 
 投资损失(万元),249,485,1929,-6426,-714,-5292,-18054,-519,217,-188,-336,441,10, 
 递延所得税资产减少(万元),3019,-6668,-2406,-3602,-8546,6279,-265,-573,-546,-679,-423,-114,--, 
 递延所得税负债增加(万元),-6467,-2323,4904,7676,20053,--,--,--,--,--,0,0,--, 
 存货的减少(万元),-278,619,-183,435,1801,2570,7185,-5268,-6126,-179,-3058,-4441,49, 
 经营性应收项目的减少(万元),13971,52990,-14718,-7529,-28154,55775,169854,-61922,-31558,-41730,-89256,-16424,-1876, 
 经营性应付项目的增加(万元),-60079,-36417,81343,186052,154614,95424,-127210,62692,9187,42542,63436,17368,-2702, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 其他(万元),77,8076,13190,8516,14174,--,--,--,--,-5,-853,311,-311, 
 经营活动产生现金流量净额(万元),218335,348340,413912,465809,383057,304165,102633,40812,13921,42780,4848,23005,-878, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,--, 
 现金的期末余额(万元),167504,331971,262998,240926,190262,146151,141127,116741,134663,59459,49215,61569,12441, 
 现金的期初余额(万元),331971,262998,240926,190262,146151,141127,116741,134663,59459,49215,61569,12441,3961, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,211, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,140, 
 现金及现金等价物的净增加额(万元),-164467,68973,22072,50664,44111,5024,24386,-17922,75205,10243,-12353,49127,8551, 

