 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),2407887,574190,317423,297700,278913,389446,441741,446812,358773,267929,242559,205368, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),129068,1607,332,--,30,--,--,559,36,105,203,55, 
 收到的其他与经营活动有关的现金(万元),31005,19178,14390,8688,9630,13128,21996,10055,4783,5365,3216,6870, 
 经营活动现金流入小计(万元),2567960,594976,332145,306388,288573,402575,463737,457426,363592,273400,245979,212292, 
 购买商品、接受劳务支付的现金(万元),1754635,310240,196914,184038,166045,336373,294695,264781,172908,129841,125757,132292, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),327889,79469,40516,47987,54108,45545,45414,43766,33200,25987,26797,13551, 
 支付的各项税费(万元),284012,45815,25164,34003,37943,59670,72225,68171,53733,39347,28857,21514, 
 支付的其他与经营活动有关的现金(万元),78244,40974,16716,9738,11783,14164,16661,27160,17702,24121,27096,22684, 
 经营活动现金流出小计(万元),2444780,476498,279309,275766,269880,455752,428996,403878,277542,219297,208507,190042, 
 经营活动产生的现金流量净额(万元),123181,118477,52835,30622,18693,-53177,34741,53548,86050,54103,37471,22250, 
 收回投资所收到的现金(万元),58966,484913,389576,214000,--,--,10393,--,--,0,600,0, 
 取得投资收益所收到的现金(万元),2031,6473,3935,6659,3651,2110,2142,39,--,0,66,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3960,357,66,316,1,518,36,2,49,16,128,72, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1922,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),898,4896,34,68,1190,1065,3000,784,3368,13126,1127,2778, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),65856,496639,395531,221042,4842,3693,15570,825,3417,13143,1922,2850, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),114445,14337,673,3009,2490,19116,37111,50830,55686,23809,9500,7392, 
 投资所支付的现金(万元),78900,343375,391400,261800,25242,79518,48369,2150,--,1588,2845,1350, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),43468,479455,--,--,--,--,--,--,950,0,0,0, 
 支付的其他与投资活动有关的现金(万元),16460,1221,577,8011,51,--,7721,2506,1408,9076,440,1665, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),253274,838388,392650,272821,27783,98634,93202,55486,58044,34473,12785,10406, 
 投资活动产生的现金流量净额(万元),-187418,-341749,2882,-51779,-22941,-94941,-77632,-54661,-54628,-21330,-10863,-7557, 
 吸收投资收到的现金(万元),--,15565,--,--,--,--,175979,11342,273026,74,77,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,11342,2266,0,0,0, 
 取得借款收到的现金(万元),201602,208462,--,500,--,9755,--,500,14000,30200,29940,5000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),2037,6578,8682,5081,9949,26394,19251,26,--,0,300,2500, 
 筹资活动现金流入小计(万元),203639,230605,8682,5581,9949,36149,195231,11868,287026,30274,30317,7500, 
 偿还债务支付的现金(万元),16700,11900,--,10577,3888,1050,2100,12000,33000,30490,8202,6890, 
 分配股利、利润或偿付利息所支付的现金(万元),20007,5435,1297,6490,26905,53459,21230,19941,6713,3892,1502,1156, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,311,--,280,0,0,0, 
 支付其他与筹资活动有关的现金(万元),15447,62068,821,5765,3620,11422,4871,18539,15744,0,0,0, 
 筹资活动现金流出小计(万元),52155,79403,2118,22832,34413,65931,28202,50480,55457,34382,9704,8046, 
 筹资活动产生的现金流量净额(万元),151484,151202,6564,-17251,-24464,-29783,167029,-38612,231569,-4108,20613,-546, 
 汇率变动对现金及现金等价物的影响(万元),2757,-4429,3726,2698,-101,-4338,-148,-10,-84,89,-625,-52, 
 现金及现金等价物净增加额(万元),90004,-76499,66007,-35709,-28812,-182239,123989,-39735,262907,28753,46596,14094, 
 加:期初现金及现金等价物余额(万元),190631,267129,201122,236831,265643,447882,323893,363627,100720,71967,25371,11276, 
 期末现金及现金等价物余额(万元),280635,190631,267129,201122,236831,265643,447882,323893,363627,100720,71967,25371, 
 净利润(万元),93891,34016,3665,1061,19333,83698,161354,121325,89279,64675,48972,22569, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),9792,-12585,23768,38932,35007,14202,12521,5594,5922,3695,151,2387, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),76719,25608,16451,16945,16683,15031,13699,8723,4347,3351,3535,2691, 
 无形资产摊销(万元),18273,6696,1088,1128,1131,1202,887,617,446,209,41,31, 
 长期待摊费用摊销(万元),2647,1215,--,--,--,--,--,--,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),336,-34,-424,-399,-24,-513,-465,-409,-271,148,-281,-81, 
 固定资产报废损失(万元),30,618,--,--,--,--,--,--,--,0,1,0, 
 公允价值变动损失(万元),4186,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),26447,12148,-6551,-3707,339,4731,-533,36,1992,1661,2000,160, 
 投资损失(万元),2013,-8141,-4018,-7902,-5764,-256,-2916,-1234,-905,-114,-79,0, 
 递延所得税资产减少(万元),346,-563,-2591,-3924,-4368,-1769,-1721,-470,-2081,-1393,735,-831, 
 递延所得税负债增加(万元),-1666,-1850,--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),-86516,-59851,33360,26519,11777,-17053,14980,-39614,-16564,30505,-39069,-55166, 
 经营性应收项目的减少(万元),27333,-78522,-1443,-16852,-16092,-76668,-133496,-55467,-56433,-58494,13886,48805, 
 经营性应付项目的增加(万元),-45945,199721,-10471,-20546,-38609,-75784,-29571,14449,60317,9859,7579,1683, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-4705,--,--,-633,-721,--,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),123181,118477,52835,30622,18693,-53177,34741,53548,86050,54103,37471,22250, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),280635,190631,267129,201122,236831,265643,447882,323893,363627,100720,71967,25371, 
 现金的期初余额(万元),190631,267129,201122,236831,265643,447882,323893,363627,100720,71967,25371,11276, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),90004,-76499,66007,-35709,-28812,-182239,123989,-39735,262907,28753,46596,14094, 

