 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),2126870,2100451,1623046,1152584,522010,1200836,737740,532981,800376,512065,320176,164952,162576,64961, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),5756,4488,4914,1105,747,1319,258,498,377,404,408,467,1571,877, 
 收到的其他与经营活动有关的现金(万元),96683,108698,69095,51530,36013,116941,191512,194348,29623,6177,34112,17966,37024,11860, 
 经营活动现金流入小计(万元),2229309,2213637,1697055,1205219,558770,1319096,929510,727828,830376,518647,354695,183386,201171,77698, 
 购买商品、接受劳务支付的现金(万元),2005092,2047472,1750759,1189535,573477,1120827,749668,560983,758549,496467,350320,161036,152547,45726, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20269,18740,18758,15651,15374,14593,13122,21845,22070,14225,14067,7490,6893,4171, 
 支付的各项税费(万元),30838,30094,23175,39482,27550,36622,16849,23170,24940,14329,14419,10839,11628,5450, 
 支付的其他与经营活动有关的现金(万元),39034,39230,10244,15146,39134,54389,104891,144257,69440,30783,19587,10106,14310,6667, 
 经营活动现金流出小计(万元),2095233,2135536,1802936,1259814,655536,1226431,884530,750255,874999,555805,398394,189471,185377,62014, 
 经营活动产生的现金流量净额(万元),134076,78101,-105881,-54595,-96766,92665,44980,-22427,-44623,-37157,-43699,-6085,15794,15683, 
 收回投资所收到的现金(万元),--,544,--,--,0,55500,8999,7144,41082,178184,128536,44539,53889,129828, 
 取得投资收益所收到的现金(万元),13505,9348,17643,3093,4898,4788,9238,12710,18856,15732,7111,32061,1059,3492, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2962,541,66,330,41,43016,549,118,4,19589,30189,29048,16,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,9373,0,9904,1985,53404,22173,8029,15390,160,0, 
 收到的其他与投资活动有关的现金(万元),23564,155955,3860,--,--,--,--,89,--,8500,2207,0,14726,39410, 
