 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),911191,1305140,327620,462679,1609612,1094287,1204563,745716, 
 向中央银行借款净增加额(万元,118000,10000,--,20000,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),594648,561445,508533,515113,463249,400249,363701,266935, 
 拆入资金净增加额(万元),-578292,-137341,142252,391791,-53000,-130473,14251,465032, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),10458,5545,3498,5184,30900,5130,5679,3594, 
 经营活动现金流入小计(万元),1056005,1744790,981903,1394768,2050761,1369193,1588194,1481278, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),963497,614710,505329,525269,673015,559210,520871,494211, 
 存放中央银行和同业款项净增加额(万元),146254,118027,-132958,-623180,176429,683539,394289,233974, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),207808,272286,182677,184847,204835,161590,143000,79254, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),46666,42713,40708,38957,36114,32246,29212,24261, 
 支付的各项税费(万元),47780,38918,42904,46430,44634,40927,39668,31488, 
 支付的其他与经营活动有关的现金(万元),39692,34434,34132,61288,27523,24775,24782,20588, 
 经营活动现金流出小计(万元),1451697,1121088,672792,233610,1162550,1502286,1151822,883775, 
 经营活动产生的现金流量净额(万元),-395692,623702,309111,1161158,888210,-133092,436372,597503, 
 收回投资所收到的现金(万元),4227303,7586449,6911396,1439122,201272,14031,43361,94725, 
 取得投资收益所收到的现金(万元),1023,216,1001,1801,2225,661,661,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),94,5,38,0,0,2663,3142,1458, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4228420,7586670,6912436,1440923,203498,17354,47164,96194, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15634,12592,17447,16629,14876,29111,31220,19882, 
 投资所支付的现金(万元),4564692,8189918,8009429,2670145,1186305,212654,200055,63223, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4580325,8202509,8026876,2686774,1201181,241766,231275,83105, 
 投资活动产生的现金流量净额(万元),-351905,-615840,-1114440,-1245851,-997683,-224411,-184110,13089, 
 吸收投资收到的现金(万元),--,--,78932,--,--,--,--,110800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),2127530,1413777,1241856,486279,350622,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2127530,1413777,1320787,486279,350622,0,0,110800, 
 偿还债务支付的现金(万元),1146000,1397000,1008000,414000,--,--,--,--, 
