 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),34168,18234,20717,15323,17006,16818,13627, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),50,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),276,190,225,378,513,532,657, 
 经营活动现金流入小计(万元),34494,18425,20942,15701,17519,17350,14284, 
 购买商品、接受劳务支付的现金(万元),17952,11557,6848,5155,4514,8418,6650, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6515,4797,3947,4361,3408,2920,2705, 
 支付的各项税费(万元),2360,2955,3863,2966,4119,4274,2644, 
 支付的其他与经营活动有关的现金(万元),3306,2704,2478,2502,2449,2436,1948, 
 经营活动现金流出小计(万元),30133,22013,17136,14984,14490,18048,13946, 
 经营活动产生的现金流量净额(万元),4362,-3588,3806,716,3029,-698,339, 
 收回投资所收到的现金(万元),33340,2800,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),583,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2276,3,1,0,1,2,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,32,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36199,2835,1,0,1,2,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),16918,1917,847,96,634,1845,1370, 
 投资所支付的现金(万元),17940,18200,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34858,20117,847,96,634,1845,1370, 
 投资活动产生的现金流量净额(万元),1341,-17282,-846,-96,-632,-1843,-1368, 
 吸收投资收到的现金(万元),--,23170,--,--,--,--,935, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11300,15500,8700,7100,6600,8700,8900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,55,454,30, 
 筹资活动现金流入小计(万元),11300,38670,8700,7100,6655,9154,9865, 
 偿还债务支付的现金(万元),11020,13810,9000,5800,7700,7700,5100, 
 分配股利、利润或偿付利息所支付的现金(万元),1460,1322,1070,1311,1891,1391,1498, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),70,687,106,145,--,25,286, 
 筹资活动现金流出小计(万元),12551,15819,10175,7256,9591,9116,6884, 
 筹资活动产生的现金流量净额(万元),-1251,22852,-1475,-156,-2936,38,2981, 
 汇率变动对现金及现金等价物的影响(万元),2,0,2,0,0,0,0, 
 现金及现金等价物净增加额(万元),4454,1982,1486,465,-540,-2503,1951, 
 加:期初现金及现金等价物余额(万元),5162,3180,1694,1229,1769,4272,2321, 
 期末现金及现金等价物余额(万元),9616,5162,3180,1694,1229,1769,4272, 
 净利润(万元),6304,4765,4574,4269,5388,6292,3686, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),-120,316,416,745,826,288,202, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),710,683,668,686,685,653,450, 
 无形资产摊销(万元),94,81,79,79,78,74,54, 
 长期待摊费用摊销(万元),--,--,15,18,18,6,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-795,1,2,1,-0,-1,173, 
 固定资产报废损失(万元),0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),479,408,332,395,422,476,130, 
 投资损失(万元),-583,-32,--,--,--,--,--, 
 递延所得税资产减少(万元),72,4,-28,-110,-125,-27,-32, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),-9736,-6009,1505,-3627,2873,-463,-867, 
 经营性应收项目的减少(万元),620,-9143,-2916,-5504,-5185,-5856,-4466, 
 经营性应付项目的增加(万元),7229,5241,-944,3659,-2038,-2250,-220, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),87,97,105,105,88,110,1225, 
 经营活动产生现金流量净额(万元),4362,-3588,3806,716,3029,-698,339, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),9616,5162,3180,1694,1229,1769,4272, 
 现金的期初余额(万元),5162,3180,1694,1229,1769,4272,2321, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4454,1982,1486,465,-540,-2503,1951, 

