 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),508659,419126,263855,239325,215280,135885,84271,88115,53926,47159,45693,24698, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),17520,10674,3479,4321,4539,6918,5501,3646,2013,0,0,0, 
 收到的其他与经营活动有关的现金(万元),5582,2973,2190,2008,1029,1332,284,745,30,85,66,700, 
 经营活动现金流入小计(万元),531762,432773,269523,245654,220848,144135,90055,92506,55969,47244,45759,25398, 
 购买商品、接受劳务支付的现金(万元),392174,336723,168430,171795,146409,119334,49135,94998,42258,31939,33961,21523, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),68872,64394,44935,35598,29669,17315,15137,12439,6261,3999,3353,1677, 
 支付的各项税费(万元),18547,17778,11151,12735,5806,3024,1072,2594,1395,2162,2219,496, 
 支付的其他与经营活动有关的现金(万元),22080,17551,11826,9905,7565,6591,7635,1776,1523,1287,2730,701, 
 经营活动现金流出小计(万元),501673,436446,236343,230033,189449,146264,72979,111807,51437,39386,42263,24398, 
 经营活动产生的现金流量净额(万元),30090,-3673,33181,15621,31399,-2129,17076,-19301,4532,7857,3496,1000, 
 收回投资所收到的现金(万元),17278,--,--,--,--,--,--,--,0,0,1050,0, 
 取得投资收益所收到的现金(万元),710,1974,1883,1240,--,--,--,--,78,407,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14369,336,718,328,356,472,241,74,0,62,15,463, 
 处置子公司及其他营业单位收到的现金净额(万元),3808,--,--,371,--,--,--,--,0,0,102,0, 
 收到的其他与投资活动有关的现金(万元),97295,80943,72448,11335,649,219,103,312,243,28,24,10, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),133460,83253,75049,13274,1005,691,344,386,321,496,1191,474, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31656,89205,97915,29306,30125,18394,14699,30212,19159,5885,2452,3810, 
 投资所支付的现金(万元),35967,76476,--,--,--,40,--,2140,0,1145,1050,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,41570,3807,--,415,--,194,--,0,2467,1375,0, 
 支付的其他与投资活动有关的现金(万元),76057,147162,75596,57966,--,--,--,--,0,207,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),143680,354413,177318,87272,30540,18434,14893,32352,19159,9704,4877,3810, 
 投资活动产生的现金流量净额(万元),-10221,-271160,-102269,-73998,-29535,-17742,-14549,-31966,-18838,-9208,-3686,-3336, 
 吸收投资收到的现金(万元),1700,163396,9800,245,81751,--,-59,52636,0,2514,6825,548, 
 其中：子公司吸收少数股东投资收到的现金(万元),1700,55000,9800,245,426,--,-59,60,0,0,0,548, 
 取得借款收到的现金(万元),260044,304231,187227,62424,68310,69741,38813,44432,29200,3500,15965,1540, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),130424,24066,--,--,--,--,--,--,619,595,2591,1907, 
