 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),1423917,1083515,1330129,1548100,1561187,1675544,1655249,1480909,1041176,609913,893429,1039614,250121,166575, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),61239,47930,32983,30121,18657,21334,21394,31873,3205,3644,3842,4343,0,0, 
 收到的其他与经营活动有关的现金(万元),25514,9732,19306,7022,6219,10990,6305,7225,5194,3561,208,492,0,65, 
 经营活动现金流入小计(万元),1510670,1141177,1382418,1585244,1586063,1707869,1682948,1520006,1049575,617118,897479,1044450,250121,166640, 
 购买商品、接受劳务支付的现金(万元),954495,629683,884937,1314158,1252633,1395198,1400167,1220678,857925,451348,724452,835304,181221,115486, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),138173,119830,109001,81055,65872,59604,50776,54004,40168,18495,16779,13891,11047,5689, 
 支付的各项税费(万元),126277,143714,135383,59992,77163,68554,59550,45378,24737,28307,42884,51533,25366,18735, 
 支付的其他与经营活动有关的现金(万元),73369,66991,63891,40667,44918,43484,41957,40286,23540,15740,8986,9132,2581,3571, 
 经营活动现金流出小计(万元),1292314,960218,1193214,1495873,1440585,1566840,1552450,1360346,946371,513890,793102,909859,220214,143480, 
 经营活动产生的现金流量净额(万元),218356,180959,189204,89371,145478,141028,130498,159660,103204,103228,104378,134591,29906,23159, 
 收回投资所收到的现金(万元),--,500,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),2100,2100,2100,2100,1512,6300,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),381,2168,1781,707,1571,3027,71,424,67,--,778,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),54934,17475,34174,101370,347760,263138,7009,--,--,--,0,0,7132,377, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),57415,22243,38055,104177,350843,272465,7080,424,67,0,778,0,7132,377, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),173033,136974,192073,171140,598339,135969,257766,299011,135646,106237,213815,103086,55668,98618, 
 投资所支付的现金(万元),2059,3318,2600,1509,--,6300,1900,--,528,--,10500,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),453156,64765,1454,26900,92444,327196,250000,1500,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),628248,205057,196127,199549,690784,469464,509666,300511,136174,106237,224315,103086,55668,98618, 
 投资活动产生的现金流量净额(万元),-570833,-182814,-158072,-95371,-339941,-196999,-502587,-300087,-136107,-106237,-223537,-103086,-48536,-98242, 
 吸收投资收到的现金(万元),454764,--,--,--,103,4658,--,--,249994,--,5206,0,0,1391, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,103,4658,--,--,--,--,0,0,0,0, 
