 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),2099769,1749261,902794,1065688,1383918,1500351,1154375,1269997,664901,397029,297978,152106,269898, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),210,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),5076,17088,16247,4748,3628,4106,2192,841,1582,746,1036,1447,726, 
 经营活动现金流入小计(万元),2105055,1766348,919041,1070436,1387546,1504457,1156567,1270838,666483,397775,299014,153553,270624, 
 购买商品、接受劳务支付的现金(万元),1753096,1378316,773124,502272,1324241,1042946,922065,996274,413018,264255,161251,194540,165062, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),79542,35331,41000,59492,74430,78224,57930,52253,42526,34202,29238,27357,21851, 
 支付的各项税费(万元),83801,52406,19744,20253,25703,65978,57945,57660,55721,38057,55116,48358,17005, 
 支付的其他与经营活动有关的现金(万元),91407,41939,24809,45336,73994,63895,95827,71948,67143,55654,70551,58434,57492, 
 经营活动现金流出小计(万元),2007846,1507993,858676,627352,1498368,1251043,1133768,1178134,578408,392168,316156,328689,261410, 
 经营活动产生的现金流量净额(万元),97209,258356,60364,443083,-110822,253414,22799,92704,88075,5607,-17142,-175136,9214, 
 收回投资所收到的现金(万元),--,--,50000,--,--,--,--,--,1080,--,109,796,783, 
 取得投资收益所收到的现金(万元),--,--,118,--,--,--,--,--,--,7,--,0,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,189,--,174,--,1480,11,2592,--,62,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,-83,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,358,370,5000,--,--,--,223,--,420,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),0,189,50393,544,5000,1480,11,2592,1303,69,529,796,785, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31187,3142,8623,37299,19243,22068,23037,67391,9255,12853,21705,62488,19128, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,1040,200,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,175059,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,1000,84594,--,1,--,--,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),31187,179201,93216,37299,19244,22068,23037,67391,9255,12853,22745,62688,19428, 
 投资活动产生的现金流量净额(万元),-31186,-179012,-42824,-36756,-14244,-20587,-23026,-64799,-7951,-12784,-22216,-61892,-18643, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,538160,197000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),565100,612100,656100,799549,609192,526502,542160,416160,517800,1090480,337800,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,118800,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,78797,431006,--,--,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),565100,612100,656100,878346,1040198,526502,542160,534960,517800,1090480,337800,538160,197000, 
 偿还债务支付的现金(万元),555100,616100,636700,858981,783762,661800,484560,521160,588160,1045480,252800,264000,136000, 
 分配股利、利润或偿付利息所支付的现金(万元),26862,28309,31788,44197,59671,70236,54367,47490,34238,36672,44392,34960,25334, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),45730,119,--,391832,61560,30000,--,--,--,--,--,0,0, 
 筹资活动现金流出小计(万元),627692,644528,668488,1295010,904993,762037,538927,568650,622398,1082152,297192,298960,161334, 
 筹资活动产生的现金流量净额(万元),-62592,-32428,-12388,-416665,135205,-235534,3233,-33690,-104598,8328,40608,239200,35666, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),3431,46916,5152,-10337,10139,-2708,3006,-5785,-24474,1150,1251,2172,26237, 
 加:期初现金及现金等价物余额(万元),71203,24287,19134,29471,19332,22040,18473,24258,48733,47582,46332,44160,17923, 
 期末现金及现金等价物余额(万元),74634,71203,24287,19134,29471,19332,21479,18473,24258,48733,47582,46332,44160, 
 净利润(万元),70052,116796,3710,-250863,-203466,3338,15428,48156,52520,11017,10388,39892,15363, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),3603,15815,14134,16510,24538,3841,1869,5222,-669,-30358,30643,-93,742, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),81205,35779,60863,77199,106391,65547,60946,57401,54486,49702,42497,44847,26391, 
 无形资产摊销(万元),257,110,246,211,147,195,23,23,23,23,27,36,46, 
 长期待摊费用摊销(万元),854,71,--,--,--,--,--,--,--,--,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-143,--,-88,4,--,--,-36,--,--,--,0,0, 
 固定资产报废损失(万元),322,1610,--,--,--,436,-443,1245,1685,363,1086,2507,273, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,-767,-274,-10869,12256,-24,-30, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),27542,28096,33081,44037,54443,38799,39080,31988,33053,37666,40001,26156,12595, 
 投资损失(万元),48,18,-112,--,--,--,--,--,294,-7,-109,-739,-387, 
 递延所得税资产减少(万元),7478,-8126,--,5250,-3612,7,1178,-636,8002,-3243,-6278,81,405, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,-15,4,5, 
 存货的减少(万元),-63136,-73572,56539,222610,-399,-87173,29323,-12052,-23465,13658,-81938,-54036,-133111, 
 经营性应收项目的减少(万元),-75534,26926,2679,18432,86970,187412,-172743,-85526,-56409,-63409,-88306,-172653,-74697, 
 经营性应付项目的增加(万元),44517,114975,-110776,309784,-175838,41011,48138,47687,18829,1065,22607,-61114,161620, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 经营活动产生现金流量净额(万元),97209,258356,60364,443083,-110822,253414,22799,92704,88075,5607,-17142,-175136,9214, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金的期末余额(万元),74634,71203,24287,19134,29471,19332,21479,18473,24258,48733,47582,46332,44160, 
 现金的期初余额(万元),71203,24287,19134,29471,19332,22040,18473,24258,48733,47582,46332,44160,17923, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金及现金等价物的净增加额(万元),3431,46916,5152,-10337,10139,-2708,3006,-5785,-24474,1150,1251,2172,26237, 

