 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),50545,49490,32415,24830,18214,14981,12765,9920,7565,6451, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1599,354,181,59,82,141,50,--,3,6, 
 收到的其他与经营活动有关的现金(万元),10629,5265,3648,903,660,240,320,165,159,208, 
 经营活动现金流入小计(万元),62773,55109,36244,25792,18956,15362,13134,10085,7726,6664, 
 购买商品、接受劳务支付的现金(万元),1553,659,1052,347,177,262,332,73,92,218, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),37375,25879,18656,13987,10889,9561,6945,5834,3423,2090, 
 支付的各项税费(万元),4800,3337,1965,475,737,1065,1034,955,505,432, 
 支付的其他与经营活动有关的现金(万元),23950,36969,9274,4557,3389,2268,2199,2068,1824,1384, 
 经营活动现金流出小计(万元),67677,66844,30947,19366,15192,13156,10511,8931,5843,4124, 
 经营活动产生的现金流量净额(万元),-4904,-11735,5297,6427,3764,2206,2623,1154,1883,2540, 
 收回投资所收到的现金(万元),18933,68438,11132,--,--,0,--,--,--,277, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,0,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,7,10,21,25,1,3,1,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),12215,1055,102,--,--,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31153,69500,11244,21,25,1,3,1,0,277, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11499,21905,54141,3005,6608,559,565,4765,498,487, 
 投资所支付的现金(万元),55720,57713,77130,4000,--,0,--,--,--,30, 
 质押贷款净增加额(万元),--,--,--,--,--,0,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,1911,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),12000,--,1000,--,--,0,--,--,--,5, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79219,79618,134182,7005,6608,559,565,4765,498,522, 
 投资活动产生的现金流量净额(万元),-48066,-10118,-122938,-6984,-6583,-558,-562,-4764,-498,-245, 
 吸收投资收到的现金(万元),--,1700,211757,300,20037,0,--,--,18,1500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1700,2900,--,--,0,--,--,--,--, 
 取得借款收到的现金(万元),23552,--,--,--,--,0,500,1800,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,0,--,--,--,--, 
 筹资活动现金流入小计(万元),23552,1700,211757,300,20037,0,500,1800,18,1500, 
