 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),68865,56723,93015,110446,132345,138706,103423,48524,45298,31721,40113,41626, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,0,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 收到的税费返还(万元),--,2,1,9,20,20,0,--,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),7089,1662,3336,5608,3788,6376,8259,3905,3549,5248,3515,3677, 
 经营活动现金流入小计(万元),75954,58386,96351,116063,136152,145103,111682,52429,48847,36969,43628,45303, 
 购买商品、接受劳务支付的现金(万元),42200,40956,46163,77366,109617,91648,65906,40203,23262,17066,20726,19774, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12322,13074,14462,14657,16499,16460,15198,11980,7926,6520,4523,3799, 
 支付的各项税费(万元),5811,4329,3470,10893,15190,14839,14590,7411,5880,2954,7101,6264, 
 支付的其他与经营活动有关的现金(万元),6046,7382,9640,9115,8644,11850,6930,6437,6213,5210,5797,7717, 
 经营活动现金流出小计(万元),66380,65741,73734,112032,149950,134796,102624,66031,43281,31750,38148,37554, 
 经营活动产生的现金流量净额(万元),9574,-7355,22617,4031,-13798,10306,9058,-13603,5566,5219,5481,7750, 
 收回投资所收到的现金(万元),286400,213673,55300,--,--,--,0,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),3138,2396,1395,--,--,--,0,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,51,23,10,13,16,9,26,34,0,0,12, 
 处置子公司及其他营业单位收到的现金净额(万元),--,128,--,--,--,--,0,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,0,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),289541,216248,56717,10,13,16,9,26,34,0,0,12, 
