 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),39091,49356,40079,35630,23427,26602,26400,24148,25910,21333,15098,10374, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1526,1164,1218,1904,10,305,69,18,53,275,243,0, 
 收到的其他与经营活动有关的现金(万元),8896,5475,6192,2013,487,708,1073,486,658,135,656,188, 
 经营活动现金流入小计(万元),49513,55995,47489,39546,23925,27616,27543,24652,26621,21744,15997,10563, 
 购买商品、接受劳务支付的现金(万元),37881,38610,32708,22871,18749,19900,22977,22989,19201,14002,10599,8222, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),2607,3054,3443,4672,3400,3529,3507,2415,2017,1610,1756,1168, 
 支付的各项税费(万元),3686,8526,6667,7143,370,1026,1895,2626,2511,725,1712,944, 
 支付的其他与经营活动有关的现金(万元),15509,9933,6984,7640,2948,3157,2568,3070,1532,1870,888,501, 
 经营活动现金流出小计(万元),59684,60123,49802,42326,25467,27612,30946,31100,25263,18207,14956,10835, 
 经营活动产生的现金流量净额(万元),-10171,-4128,-2314,-2780,-1542,4,-3403,-6448,1358,3536,1041,-273, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,43, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
