 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),108280,65281,52842,37378,22752,12657,9432, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),9718,5950,2540,2305,682,118,31, 
 收到的其他与经营活动有关的现金(万元),2836,2079,828,289,336,154,75, 
 经营活动现金流入小计(万元),120834,73310,56211,39972,23771,12929,9538, 
 购买商品、接受劳务支付的现金(万元),66929,33883,25059,17597,13399,6891,5011, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14223,9116,6377,3983,2705,1808,1460, 
 支付的各项税费(万元),7388,6850,4801,2328,797,487,465, 
 支付的其他与经营活动有关的现金(万元),10002,6545,5104,3274,1847,968,837, 
 经营活动现金流出小计(万元),98542,56394,41341,27182,18748,10154,7773, 
 经营活动产生的现金流量净额(万元),22292,16916,14870,12789,5023,2775,1765, 
 收回投资所收到的现金(万元),--,70,--,800,600,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,35,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),121,--,210,5,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,100,185,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),121,170,395,840,600,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14963,6334,10120,8254,3330,2159,2647, 
 投资所支付的现金(万元),55000,--,50,20,800,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),464,--,1075,--,--,600,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70427,6334,11245,8274,4130,2759,2647, 
 投资活动产生的现金流量净额(万元),-70306,-6164,-10851,-7434,-3530,-2759,-2647, 
 吸收投资收到的现金(万元),80820,--,12500,2400,560,--,850, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,1600,1600,800, 
