 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),120064,126359,103726,109998,126212,97282,69742,38507,24286,15032, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3782,4504,4114,5054,3323,3925,438,--,125,89, 
 收到的其他与经营活动有关的现金(万元),1610,1814,7543,2072,1081,2157,1793,975,264,165, 
 经营活动现金流入小计(万元),125456,132677,115383,117124,130616,103364,71973,39482,24675,15287, 
 购买商品、接受劳务支付的现金(万元),81917,82100,67880,65108,75557,63042,38243,22584,20965,11287, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20400,19338,17803,15237,11133,8525,7947,4975,3101,2410, 
 支付的各项税费(万元),9699,8675,7529,9049,8588,9143,7060,3807,905,432, 
 支付的其他与经营活动有关的现金(万元),12624,12271,12287,17178,7813,6701,5146,3578,2491,1777, 
 经营活动现金流出小计(万元),124640,122383,105499,106572,103091,87411,58396,34944,27463,15905, 
 经营活动产生的现金流量净额(万元),815,10294,9883,10552,27525,15953,13577,4538,-2787,-618, 
 收回投资所收到的现金(万元),213945,248522,94900,170050,3000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2581,2501,1049,2932,37,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,0,9,--,7,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),216546,251023,95958,172982,3044,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),747,448,1598,2924,333,498,200,253,113,44, 
 投资所支付的现金(万元),204308,270900,71430,217628,26450,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3197,7655,--,--,3313,--,--,--,295,--, 
 支付的其他与投资活动有关的现金(万元),--,181,--,--,102,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),208253,279185,73028,220552,30197,498,200,253,408,44, 
 投资活动产生的现金流量净额(万元),8293,-28161,22930,-47570,-27154,-498,-200,-253,-408,-44, 
 吸收投资收到的现金(万元),--,--,100,5,62125,--,--,--,5142,1000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,100,5,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,1500,2000,500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,150,300,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,100,155,62425,0,1500,2000,5642,1000, 
 偿还债务支付的现金(万元),--,100,--,--,--,1500,2000,500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2090,4185,5017,7221,--,255,936,1072,11,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
