 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),66277,86022,58090,47969,43672,36372,27251,26543,22908,16209, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,56,29,15,14,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3043,2624,1820,1655,875,628,486,709,393,84, 
 经营活动现金流入小计(万元),69320,88646,59965,49653,44563,37014,27738,27252,23301,16292, 
 购买商品、接受劳务支付的现金(万元),49500,40997,28621,21753,19151,15662,11718,11658,11424,7911, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9711,6678,4970,3992,3635,3100,2391,1875,1072,635, 
 支付的各项税费(万元),5312,7400,6594,6157,5468,4345,3382,3189,2214,1425, 
 支付的其他与经营活动有关的现金(万元),12744,12730,6501,4643,4525,3499,3147,3359,2723,3636, 
 经营活动现金流出小计(万元),77267,67805,46685,36545,32779,26606,20638,20081,17433,13608, 
 经营活动产生的现金流量净额(万元),-7948,20841,13280,13108,11783,10408,7099,7171,5868,2685, 
