 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),191892,133336,108235,108986,110366,94456,77328,66765,45992,30408,30313,38774, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),118,10,163,106,251,250,--,--,635,2,0,0, 
 收到的其他与经营活动有关的现金(万元),33287,11423,6728,1365,5080,4769,2875,3460,1978,938,686,1120, 
 经营活动现金流入小计(万元),225297,144769,115126,110456,115698,99475,80203,70226,48605,31348,30999,39894, 
 购买商品、接受劳务支付的现金(万元),125616,81537,39810,42345,53761,45923,39091,45197,35374,14911,18195,24888, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23247,19040,17402,17813,18926,15901,12549,9351,6066,3891,3374,2999, 
 支付的各项税费(万元),15256,12293,11323,16153,16501,15704,12428,6771,4043,3245,3762,3737, 
 支付的其他与经营活动有关的现金(万元),53388,24430,17776,13489,17913,14184,12991,6196,3723,2300,1611,1756, 
 经营活动现金流出小计(万元),217508,137299,86311,89800,107102,91711,77058,67516,49206,24348,26942,33380, 
 经营活动产生的现金流量净额(万元),7789,7470,28815,20656,8596,7764,3145,2710,-600,7000,4057,6514, 
 收回投资所收到的现金(万元),1037,--,60,50,--,--,--,--,--,0,0,108, 
 取得投资收益所收到的现金(万元),2403,146,524,--,219,159,222,20,20,0,0,56, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),273,710,1111,155,194,31,109,114,8,18,21,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,350,316, 
 收到的其他与投资活动有关的现金(万元),33520,39603,4747,5573,37286,38666,11514,23286,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),37233,40459,6442,5778,37699,38855,11845,23420,28,18,371,483, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4139,3501,2083,2695,4015,11887,9801,8406,6112,5900,7786,2610, 
 投资所支付的现金(万元),2303,2418,5766,16234,663,2240,1109,533,374,45,0,1830, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),15782,4527,1421,2000,5914,1000,901,21,5751,--,--,--, 
 支付的其他与投资活动有关的现金(万元),4351,32660,28200,15550,40500,43000,0,3,41400,0,30,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26575,43105,37470,36480,51091,58127,11811,8963,53637,5945,7816,4440, 
 投资活动产生的现金流量净额(万元),10658,-2646,-31029,-30702,-13392,-19271,35,14456,-53609,-5927,-7445,-3957, 
 吸收投资收到的现金(万元),386,3533,--,10,160,600,600,1015,81630,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),60,12,--,10,160,600,600,1015,--,--,--,--, 
 取得借款收到的现金(万元),214,130,749,5940,7300,2800,230,--,2300,11600,10100,1400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),22,78,844,2614,594,1009,636,2129,533,643,808,109, 
 筹资活动现金流入小计(万元),622,3741,1594,8564,8054,4409,1466,3144,84463,12243,10908,1509, 
 偿还债务支付的现金(万元),--,--,--,4800,6200,--,2873,--,10000,10700,4100,1100, 
 分配股利、利润或偿付利息所支付的现金(万元),6875,3967,3427,3339,2840,2103,1600,1802,151,2412,2165,1928, 
 其中：子公司支付给少数股东的股利、利润(万元),--,540,--,540,--,--,--,--,--,0,0,80, 
 支付其他与筹资活动有关的现金(万元),5552,5225,1798,620,2005,869,--,10,3466,894,34,242, 
 筹资活动现金流出小计(万元),12427,9192,5225,8759,11045,2972,4473,1812,13617,14005,6299,3270, 
 筹资活动产生的现金流量净额(万元),-11805,-5451,-3631,-194,-2991,1437,-3007,1332,70846,-1763,4609,-1761, 
 汇率变动对现金及现金等价物的影响(万元),32,-1,--,--,--,--,--,--,--,0,-0,-3, 
 现金及现金等价物净增加额(万元),6675,-628,-5845,-10240,-7787,-10070,172,18499,16637,-690,1220,793, 
 加:期初现金及现金等价物余额(万元),5218,5846,11691,21931,29718,39789,39617,21118,4480,5170,3950,3157, 
 期末现金及现金等价物余额(万元),11893,5218,5846,11691,21931,29718,39789,39617,21118,4480,5170,3950, 
 净利润(万元),25442,19284,17020,20470,22896,23950,20262,14144,5771,6882,5559,7014, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),4549,2406,2351,2641,2530,2276,1275,484,867,242,-71,613, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5009,5026,5234,5470,5416,4732,3298,2594,1649,1076,1144,1090, 
 无形资产摊销(万元),396,371,380,397,429,309,215,181,183,130,119,75, 
 长期待摊费用摊销(万元),143,219,166,129,61,61,120,112,19,19,32,27, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),16,-130,-285,59,155,24,26,-60,2,-28,-49,-2, 
 固定资产报废损失(万元),31,-3,--,--,--,--,--,--,--,--,1,8, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-29,1,5,323,368,5,42,45,221,307,468,54, 
 投资损失(万元),-2652,-2969,-1827,-802,-713,-765,-304,-128,--,--,--,192, 
 递延所得税资产减少(万元),-1002,-567,116,-507,-734,-784,-437,198,-404,-57,-6,-130, 
 递延所得税负债增加(万元),498,-16,-16,-16,16,-14,--,-38,-3,--,--,--, 
 存货的减少(万元),-1209,-1698,-1832,2064,537,-825,-1852,-1029,-1387,-291,643,276, 
 经营性应收项目的减少(万元),-62014,-58023,-152,2505,-15687,-33780,-34524,-14562,-8071,-4381,-1114,-4182, 
 经营性应付项目的增加(万元),38167,43281,7655,-12077,-6678,12575,15025,768,552,3104,-2668,1478, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),446,287,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7789,7470,28815,20656,8596,7764,3145,2710,-600,7000,4057,6514, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11893,5218,5846,11691,21931,29718,39789,39617,21118,4480,5170,3950, 
 现金的期初余额(万元),5218,5846,11691,21931,29718,39789,39617,21118,4480,5170,3950,3157, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6675,-628,-5845,-10240,-7787,-10070,172,18499,16637,-690,1220,793, 

