 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),167652,142896,124305,97353,74834,66047, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),7193,6304,2745,2045,818,369, 
 收到的其他与经营活动有关的现金(万元),2501,2886,5458,2427,1932,3363, 
 经营活动现金流入小计(万元),177347,152087,132507,101825,77583,69779, 
 购买商品、接受劳务支付的现金(万元),107769,87337,71464,59100,50935,45694, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23442,20814,16390,12529,8696,6354, 
 支付的各项税费(万元),8442,8742,9120,4854,3093,2968, 
 支付的其他与经营活动有关的现金(万元),22341,18066,14368,10813,5403,4388, 
 经营活动现金流出小计(万元),161994,134960,111343,87297,68127,59405, 
 经营活动产生的现金流量净额(万元),15353,17127,21164,14528,9457,10375, 
 收回投资所收到的现金(万元),217829,64097,11158,45824,38829,5551, 
 取得投资收益所收到的现金(万元),1126,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),38,42,904,153,15,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),136,569,21,392,69,728, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),219129,64708,12083,46369,38913,6282, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8120,5720,9796,8666,7114,2401, 
 投资所支付的现金(万元),236594,143024,11100,45303,38661,5562, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,106,524,4,43,383, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),244714,148850,21420,53972,45818,8347, 
 投资活动产生的现金流量净额(万元),-25584,-84142,-9337,-7603,-6905,-2065, 
 吸收投资收到的现金(万元),4344,76433,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),13347,--,--,1836,1952,2100, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,3843,90,332, 
 筹资活动现金流入小计(万元),17692,76433,0,5679,2042,2432, 
 偿还债务支付的现金(万元),--,--,--,3841,--,4100, 
 分配股利、利润或偿付利息所支付的现金(万元),6117,2511,452,9634,477,2564, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1967,--,1870,2090,335, 
