 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),441219,410815,371427,404335,406583,358177,297070,272839,233852,158079,131537,99626,77938,69154,65885, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),21149,2473,1756,1672,1752,1437,2316,1251,1762,523,278,558,0,0,61, 
 收到的其他与经营活动有关的现金(万元),15318,17866,19415,16408,16497,21250,19152,4887,4294,549,1211,5,125,153,40, 
 经营活动现金流入小计(万元),477686,431154,392599,422415,424832,380864,318538,278977,239908,159151,133027,100189,78063,69307,65986, 
 购买商品、接受劳务支付的现金(万元),350385,308739,294429,329584,324842,303614,246415,223947,192957,128124,111062,81586,64591,58192,55802, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),40396,35786,36853,37703,36012,30799,26829,22092,14889,9754,8239,6459,4480,4153,3874, 
 支付的各项税费(万元),14171,12733,15876,16799,15767,14157,14510,13330,9204,6502,4399,3930,2589,2519,2112, 
 支付的其他与经营活动有关的现金(万元),20065,19793,18012,22809,25734,24561,23091,14189,17475,9094,5874,5824,2075,3864,2041, 
 经营活动现金流出小计(万元),425018,377050,365170,406894,402354,373131,310845,273559,234524,153473,129574,97799,73735,68729,63830, 
 经营活动产生的现金流量净额(万元),52668,54103,27429,15520,22478,7733,7693,5418,5384,5678,3452,2390,4328,577,2156, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,118,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),93,230,--,129,143,274,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),181,33,0,79,12884,568,9,4,28,107,3,40,0,0,8, 
 处置子公司及其他营业单位收到的现金净额(万元),3714,--,4,--,13176,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),7700,5065,525,8880,1224,--,5349,--,2232,10276,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),11688,5328,529,9088,27427,842,5476,4,2260,10382,3,40,0,0,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5832,5701,3052,22616,7216,19457,43675,175191,97216,87742,24674,14213,5180,737,1354, 
 投资所支付的现金(万元),--,--,1247,753,--,306,5005,--,--,--,--,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,73,--,--,--,--,--,8818,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),8338,--,--,--,--,--,--,50,399,10677,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),14169,5701,4373,23368,7216,19763,48680,175242,106433,98419,24674,14213,5180,737,1354, 
 投资活动产生的现金流量净额(万元),-2481,-374,-3844,-14280,20210,-18921,-43205,-175238,-104173,-88037,-24672,-14173,-5180,-737,-1345, 
 吸收投资收到的现金(万元),150,300,--,2722,1315,20934,65,--,96299,240,6173,27769,2616,3245,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),150,300,--,2722,1315,20934,65,--,5437,240,--,0,0,0,0, 
 取得借款收到的现金(万元),215547,152043,225284,289526,228338,249402,246725,354193,137046,159998,31700,19651,24120,18900,14727, 
 发行债券收到的现金(万元),--,--,--,--,--,29880,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),2500,4742,974,19837,7402,--,3200,--,400,1251,3229,5000,0,0,0, 
 筹资活动现金流入小计(万元),218197,157085,226257,312085,237056,300217,249990,354193,233745,161489,41102,52420,26736,22145,14727, 
 偿还债务支付的现金(万元),232577,189687,228286,279114,272921,272945,179299,160978,83203,55489,20920,16800,22257,15527,13114, 
 分配股利、利润或偿付利息所支付的现金(万元),15092,17059,16917,20701,23749,25082,31508,23079,9457,5629,3676,3442,1962,1840,1756, 
 其中：子公司支付给少数股东的股利、利润(万元),1734,1469,548,351,--,13,194,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5864,1066,17047,6466,1523,743,672,1181,2394,5255,582,4356,0,0,0, 
 筹资活动现金流出小计(万元),253533,207811,262250,306281,298193,298771,211478,185238,95054,66372,25178,24598,24219,17367,14870, 
 筹资活动产生的现金流量净额(万元),-35336,-50727,-35992,5804,-61138,1446,38512,168955,138692,95117,15924,27822,2517,4778,-143, 
 汇率变动对现金及现金等价物的影响(万元),298,-331,44,235,-214,-327,46,-208,-1,1,36,-196,0,0,0, 
 现金及现金等价物净增加额(万元),15150,2672,-12363,7280,-18663,-10069,3046,-1073,39901,12758,-5259,15843,1666,4618,668, 
 加:期初现金及现金等价物余额(万元),46539,43753,56117,48837,67500,77569,74522,75596,35694,22937,28196,12353,10687,0,0, 
 期末现金及现金等价物余额(万元),61689,46425,43753,56117,48837,67500,77569,74522,75596,35694,22937,28196,12353,0,0, 
 净利润(万元),-6147,-8053,-7152,-55643,-13154,-53562,-15367,7309,8323,3852,4424,4458,4042,0,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,317,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 资产减值准备(万元),1098,1792,5583,16502,4551,12825,3231,1875,684,-384,899,547,-111,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),25465,18541,15792,25301,30114,24700,13583,10388,7164,2969,2057,854,1214,0,0, 
 无形资产摊销(万元),528,394,427,425,537,520,325,264,332,145,68,89,1,0,0, 
 长期待摊费用摊销(万元),765,628,633,554,455,296,54,11,37,37,31,31,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),186,11,516,81,-5919,648,30,-18,-28,-16,-2,-40,-6,0,0, 
 固定资产报废损失(万元),104,204,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 财务费用(万元),14223,15985,16802,21353,22194,18614,11274,6222,2666,1641,1577,1033,707,0,0, 
 投资损失(万元),-6307,378,-98,-291,-11348,-525,-239,--,--,0,--,0,0,0,0, 
 递延所得税资产减少(万元),-776,842,1305,-859,-1071,1491,-4375,-1307,-585,333,-550,187,-53,0,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存货的减少(万元),20469,-7167,20935,15226,-16750,-13340,-5536,-18122,-35511,-764,-5350,-2020,0,0,0, 
 经营性应收项目的减少(万元),-32768,3863,-21416,-7052,-7224,4555,-12580,-11901,-9021,-13346,-11036,-13869,-1103,0,0, 
 经营性应付项目的增加(万元),35827,26685,-5898,-77,20093,11511,17007,10724,31323,11210,11334,10802,-2684,0,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 其他(万元),--,--,--,--,--,--,286,-27,--,--,--,0,2321,0,0, 
 经营活动产生现金流量净额(万元),52668,54103,27429,15520,22478,7733,7693,5418,5384,5678,3452,2390,4328,0,0, 
 债务转为资本(万元),--,--,--,--,--,76578,6000,--,--,--,--,0,4042,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,-111,0,0, 
 融资租入固定资产(万元),1913,--,--,--,--,--,--,--,--,0,--,634,1214,0,0, 
 现金的期末余额(万元),61689,46425,43753,56117,48837,67500,77569,74522,75596,35694,22937,28196,12353,0,0, 
 现金的期初余额(万元),46539,43753,56117,48837,67500,77569,74522,75596,35694,22937,28196,12353,10687,0,0, 
 现金等价物的期末余额(万元),--,--,--,--,--,0,--,--,--,0,--,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,0,--,--,--,0,--,0,0,0,0, 
 现金及现金等价物的净增加额(万元),15150,2672,-12363,7280,-18663,-10069,3046,-1073,39901,12758,-5259,15843,1666,0,0, 

