 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1152997,1030165,835828,699507,654120,466495,418601,300606,203697,146628,129010,91199,57140, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到的税费返还(万元),2838,2617,--,--,0,227,--,--,0,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),13650,20400,18051,21712,7815,5154,2404,2729,1594,725,635,633,496, 
 经营活动现金流入小计(万元),1169485,1053182,853879,721218,661935,471875,421005,303336,205291,147353,129645,91832,57637, 
 购买商品、接受劳务支付的现金(万元),751543,731989,612580,580384,497687,417262,334209,227737,157227,107844,91305,63148,42095, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),127850,119766,87099,78814,58681,43144,36441,21317,15016,9937,8285,5844,3722, 
 支付的各项税费(万元),12014,10761,1548,1639,1265,926,1575,1262,441,292,379,299,224, 
 支付的其他与经营活动有关的现金(万元),42442,43985,19619,17093,12220,8382,8993,6769,5115,3505,3344,2674,2530, 
 经营活动现金流出小计(万元),933849,906502,720846,677930,569853,469715,381217,257085,177799,121578,103312,71965,48571, 
 经营活动产生的现金流量净额(万元),235635,146680,133033,43288,92082,2161,39788,46251,27492,25775,26333,19867,9066, 
 收回投资所收到的现金(万元),69,790,491,11301,12266,--,--,--,0,0,--,--,--, 
 取得投资收益所收到的现金(万元),781,4,--,407,344,--,--,--,0,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),88,184,67,35,--,3,--,--,366,0,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),129,--,--,--,--,--,--,--,0,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5022,7619,--,--,2280,25,18582,--,0,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 投资活动现金流入小计(万元),6088,8597,558,11743,14890,28,18582,0,366,0,1,--,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),114658,127392,107425,159859,199351,172153,148967,128912,83836,45395,24995,22156,21069, 
 投资所支付的现金(万元),253,90,198,682,25240,0,1200,--,0,0,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5918,8715,--,--,0,2280,12122,9291,0,0,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,--, 
 投资活动现金流出小计(万元),120829,136196,107623,160541,224591,174433,162288,138203,83836,45395,24995,22156,21069, 
 投资活动产生的现金流量净额(万元),-114740,-127599,-107065,-148798,-209700,-174405,-143706,-138203,-83470,-45395,-24994,-22156,-21069, 
 吸收投资收到的现金(万元),--,586,--,244032,22536,16660,8835,157276,0,80975,--,--,7995, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,22536,16660,8835,9791,0,0,--,--,--, 
 取得借款收到的现金(万元),431299,550370,406800,480640,432910,420924,205760,92680,131080,84800,65450,46050,48620, 
 发行债券收到的现金(万元),--,--,--,--,--,0,69300,--,0,0,--,--,--, 
 收到其他与筹资活动有关的现金(万元),300,6950,5980,15761,--,--,--,--,0,0,--,14081,32401, 
 筹资活动现金流入小计(万元),431599,557906,412780,740433,455445,437584,283895,249956,131080,165775,65450,60131,89015, 
 偿还债务支付的现金(万元),447422,465152,413570,601217,325744,294500,95600,127200,48000,100250,53150,40010,37740, 
 分配股利、利润或偿付利息所支付的现金(万元),21912,78641,23058,30569,25608,16314,38794,15884,11160,9345,12022,2639,2283, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,0,323,--,0,0,--,--,--, 
 支付其他与筹资活动有关的现金(万元),132,28455,146,1920,6733,447,201,241,186,4443,--,13301,38342, 
 筹资活动现金流出小计(万元),469465,572248,436773,633706,358085,311260,134594,143325,59346,114038,65172,55949,78365, 
 筹资活动产生的现金流量净额(万元),-37866,-14342,-23993,106727,97360,126324,149301,106631,71734,51737,278,4181,10650, 
 汇率变动对现金及现金等价物的影响(万元),337,-324,0,-179,64,-285,106,-89,-0,0,-3,28,1, 
 现金及现金等价物净增加额(万元),83366,4414,1975,1038,-20194,-46206,45489,14590,15756,32117,1614,1921,-1352, 
 加:期初现金及现金等价物余额(万元),56736,52322,46667,45629,65823,112029,66540,51950,36194,4077,2464,543,1895, 
 期末现金及现金等价物余额(万元),140102,56736,48642,46667,45629,65823,112029,66540,51950,36194,4077,2464,543, 
