 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),172483,163362,126965,129776,124516,121766,105849,104874,105433,72371, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),16985,13653,14248,6919,11630,8070,13965,12289,2443,276, 
 经营活动现金流入小计(万元),189471,177015,141213,136695,136146,129836,119814,117163,107876,72646, 
 购买商品、接受劳务支付的现金(万元),93968,78007,55321,73058,79110,70574,62322,55937,53847,33966, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),20852,18288,15411,14423,13425,11023,9301,7311,5946,4206, 
 支付的各项税费(万元),18281,23061,17944,9252,8567,10695,11495,12276,13528,8844, 
 支付的其他与经营活动有关的现金(万元),4685,2913,3727,3020,2845,2669,1846,1019,1049,839, 
 经营活动现金流出小计(万元),137785,122269,92402,99753,103946,94960,84965,76543,74370,47855, 
 经营活动产生的现金流量净额(万元),51686,54746,48810,36942,32200,34876,34849,40620,33507,24792, 
 收回投资所收到的现金(万元),101100,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),4363,390,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,70,0,2,--,3,0,--,2613,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),315,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),105778,459,0,2,0,3,0,0,2613,2, 
