 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),63180,67842,48731,64022,58945,44283,32702,29949,27180,13666, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1137,2868,3483,3993,5174,8512,1891,2698,1602,500, 
 收到的其他与经营活动有关的现金(万元),18499,2398,159,2787,1394,2728,1572,584,276,894, 
 经营活动现金流入小计(万元),82816,73108,52374,70802,65513,55523,36165,33230,29058,15059, 
 购买商品、接受劳务支付的现金(万元),26647,27694,19556,28109,19747,20954,13135,11083,9574,4377, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13900,12635,11750,12813,9860,6460,4364,3730,3427,1383, 
 支付的各项税费(万元),1731,2003,1580,3059,3417,3351,2239,1865,960,408, 
 支付的其他与经营活动有关的现金(万元),11321,7322,8435,6156,8530,4375,1678,2118,2955,1197, 
 经营活动现金流出小计(万元),53600,49654,41321,50136,41554,35141,21415,18797,16916,7366, 
 经营活动产生的现金流量净额(万元),29216,23454,11053,20666,23958,20382,14750,14433,12142,7693, 
 收回投资所收到的现金(万元),21000,32500,48000,34000,326,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),54,260,484,747,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),341,165,532,1717,--,--,4,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2824,2175,931,2121,1877,9702,664,301,208,135, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24219,35100,49947,38585,2203,9702,668,301,208,135, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7974,9867,13019,46104,22955,27968,9057,10120,5543,1568, 
 投资所支付的现金(万元),35000,37300,37000,46000,10000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),1262,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),44236,47167,50019,92104,32955,27968,9057,10120,5543,1568, 
 投资活动产生的现金流量净额(万元),-20018,-12067,-71,-53519,-30752,-18266,-8390,-9819,-5334,-1433, 
 吸收投资收到的现金(万元),2063,8354,--,--,66736,--,--,--,3649,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,5000,3681,17589,6481,3956,3000,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,1967,--,--,2937,--,--,--, 
 筹资活动现金流入小计(万元),2063,8354,0,6967,70417,17589,9417,3956,6649,3000, 
 偿还债务支付的现金(万元),--,--,--,6836,3675,15701,10314,2000,5000,3000, 
 分配股利、利润或偿付利息所支付的现金(万元),1927,1156,2494,4101,3417,3052,3196,3064,4132,155, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),232,17,--,--,1967,--,--,2937,--,--, 
