 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),38720,39142,32844,30809,30467,26776,23894,23763,20522,15070,17159,15285, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),112,58,--,--,--,0,--,--,0,0,0,4, 
 收到的其他与经营活动有关的现金(万元),289,402,422,882,491,831,1053,632,217,262,230,1738, 
 经营活动现金流入小计(万元),39121,39602,33266,31690,30958,27607,24947,24395,20739,15332,17389,17028, 
 购买商品、接受劳务支付的现金(万元),20239,18017,13891,13394,13610,11858,10491,12002,8840,6579,8463,9300, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),9093,7647,7100,7051,6278,5671,5170,4801,4160,2727,2616,1734, 
 支付的各项税费(万元),1826,2621,2771,2560,2637,2115,1641,1778,1509,2790,3756,1727, 
 支付的其他与经营活动有关的现金(万元),3481,3415,2536,2273,2230,1967,2073,2199,2044,1390,1316,1706, 
 经营活动现金流出小计(万元),34638,31700,26299,25278,24755,21611,19375,20780,16554,13486,16151,14466, 
 经营活动产生的现金流量净额(万元),4483,7902,6967,6412,6203,5996,5572,3615,4186,1846,1238,2562, 
 收回投资所收到的现金(万元),20250,36000,35500,31800,32800,18900,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),1084,1266,2013,1493,1446,129,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6901,31,9,7,16,0,21,6,0,0,7,196, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,0,0,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),28235,37296,37522,33300,34262,19029,21,6,0,0,7,196, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8513,3928,1834,2932,2236,1714,2160,2718,2592,2985,1995,1935, 
 投资所支付的现金(万元),15000,32000,39078,42480,30300,43900,--,--,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,0,0,--,--,0,0,0,36, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,0,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),23513,35928,40912,45412,32536,45614,2160,2718,2592,2985,1995,1971, 
 投资活动产生的现金流量净额(万元),4722,1368,-3390,-12112,1726,-26584,-2139,-2712,-2591,-2985,-1989,-1776, 
 吸收投资收到的现金(万元),--,--,--,--,--,0,--,34520,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,0,--,--,18900,10100,14050,7720, 
 发行债券收到的现金(万元),--,--,--,--,0,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,0,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,34520,18900,10100,14050,7720, 
 偿还债务支付的现金(万元),--,--,--,--,--,0,--,8700,16000,9000,14510,4560, 
 分配股利、利润或偿付利息所支付的现金(万元),6960,6960,3480,3480,3915,870,870,77,957,232,403,1748, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,0,--,496,0,0,0,0, 
 筹资活动现金流出小计(万元),6960,6960,3480,3480,3915,870,870,9273,16957,9232,14913,6308, 
 筹资活动产生的现金流量净额(万元),-6960,-6960,-3480,-3480,-3915,-870,-870,25247,1943,868,-863,1412, 
 汇率变动对现金及现金等价物的影响(万元),-70,-159,236,163,33,-9,-17,-19,-36,-6,-27,-3, 
 现金及现金等价物净增加额(万元),2175,2151,333,-9017,4046,-21467,2546,26130,3502,-278,-1640,2195, 
 加:期初现金及现金等价物余额(万元),8923,6771,6438,15455,11409,32876,30331,4200,698,976,2616,421, 
 期末现金及现金等价物余额(万元),11098,8923,6771,6438,15455,11409,32876,30331,4200,698,976,2616, 
 净利润(万元),9016,7855,7228,6522,6527,4719,3937,3792,3601,2593,2154,2796, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),2086,276,371,122,203,83,89,92,38,91,100,-105, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2302,2113,1798,1718,1609,1449,1345,1210,1057,576,498,454, 
 无形资产摊销(万元),100,63,90,37,31,46,29,29,24,18,18,18, 
 长期待摊费用摊销(万元),149,36,36,36,62,49,31,13,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6144,--,43,28,-7,--,-7,-1,3,0,2,-13, 
 固定资产报废损失(万元),15,183,--,--,--,--,--,--,0,0,6,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),70,159,-236,-163,-33,9,17,97,342,238,421,187, 
