 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),24603,21892,16150,14330,16283,12616,8573,6901, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),838,1099,1658,1490,335,397,402,468, 
 收到的其他与经营活动有关的现金(万元),1320,1001,473,538,647,241,239,82, 
 经营活动现金流入小计(万元),26761,23992,18281,16357,17265,13253,9214,7452, 
 购买商品、接受劳务支付的现金(万元),10557,6654,6671,4210,4759,4006,2140,1703, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10008,7478,5087,3963,3436,2438,1676,1279, 
 支付的各项税费(万元),1943,3422,2556,2280,2650,2334,1693,1261, 
 支付的其他与经营活动有关的现金(万元),2203,1789,1472,951,1002,848,609,594, 
 经营活动现金流出小计(万元),24710,19344,15786,11405,11847,9625,6118,4838, 
 经营活动产生的现金流量净额(万元),2050,4648,2495,4952,5418,3628,3096,2614, 
 收回投资所收到的现金(万元),9590,12982,6933,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),866,2439,41,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),200,--,--,--,14,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5,35,128,117,218,113,122,81, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10660,15457,7101,117,232,114,122,81, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1062,1958,1778,2302,3951,1741,3275,62, 
 投资所支付的现金(万元),12713,18835,27890,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,6,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13775,20793,29668,2302,3951,1741,3281,62, 
 投资活动产生的现金流量净额(万元),-3114,-5336,-22567,-2185,-3719,-1627,-3159,19, 
 吸收投资收到的现金(万元),--,--,20972,--,--,--,--,169, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2200,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2200,0,20972,0,0,0,0,169, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1364,801,932,1107,3069,675,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1364,801,932,1107,3069,675,0,0, 
 筹资活动产生的现金流量净额(万元),836,-801,20040,-1107,-3069,-675,0,169, 
 汇率变动对现金及现金等价物的影响(万元),22,11,6,2,0,--,--,--, 
 现金及现金等价物净增加额(万元),-206,-1478,-27,1662,-1369,1327,-63,2802, 
 加:期初现金及现金等价物余额(万元),4284,5761,5788,4127,5496,4169,4233,1431, 
 期末现金及现金等价物余额(万元),4078,4284,5761,5788,4127,5496,4169,4233, 
 净利润(万元),-2742,8070,4436,5169,6146,4519,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),196,119,27,123,68,72,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),473,431,403,122,103,105,--,--, 
 无形资产摊销(万元),43,32,26,27,26,21,--,--, 
 长期待摊费用摊销(万元),283,26,3,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-4,--,--,--,-4,-0,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),5865,-1872,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
