 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),49815,46444,41916,37835,30981,13125, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),4099,4439,3353,4454,3344,1445, 
 收到的其他与经营活动有关的现金(万元),483,906,290,628,1031,1084, 
 经营活动现金流入小计(万元),54397,51789,45559,42916,35356,15655, 
 购买商品、接受劳务支付的现金(万元),31308,31101,27259,28339,27867,14441, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8394,8332,7013,5953,2333,1213, 
 支付的各项税费(万元),2870,2643,2606,2161,871,269, 
 支付的其他与经营活动有关的现金(万元),1510,1819,912,1228,724,391, 
 经营活动现金流出小计(万元),44082,43894,37790,37681,31797,16314, 
 经营活动产生的现金流量净额(万元),10315,7895,7769,5235,3560,-660, 
 收回投资所收到的现金(万元),10880,10740,6734,9554,10450,200, 
 取得投资收益所收到的现金(万元),23,43,48,33,30,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),65,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10969,10783,6782,9587,10480,200, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2053,790,975,3241,1181,1665, 
 投资所支付的现金(万元),11980,8570,6364,10294,11700,750, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),621,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14654,9360,7339,13535,12881,2415, 
 投资活动产生的现金流量净额(万元),-3686,1423,-557,-3948,-2401,-2215, 
 吸收投资收到的现金(万元),--,--,1920,63,618,2142, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,63,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,1077, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,1920,63,618,3219, 
 偿还债务支付的现金(万元),--,--,--,--,558,516, 
 分配股利、利润或偿付利息所支付的现金(万元),--,3757,5375,1453,9,5, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,0,0,--,--,--, 
 筹资活动现金流出小计(万元),0,3757,5375,1453,567,520, 
 筹资活动产生的现金流量净额(万元),0,-3757,-3455,-1390,51,2699, 
 汇率变动对现金及现金等价物的影响(万元),707,-624,680,618,54,-173, 
 现金及现金等价物净增加额(万元),7336,4936,4436,514,1264,-350, 
 加:期初现金及现金等价物余额(万元),11519,6583,2147,1633,369,719, 
 期末现金及现金等价物余额(万元),18855,11519,6583,2147,1633,369, 
 净利润(万元),9892,6769,7737,6512,3536,1725, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),117,90,62,11,-4,41, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),549,618,531,481,102,32, 
 无形资产摊销(万元),40,38,37,37,15,--, 
 长期待摊费用摊销(万元),200,200,200,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--, 
 公允价值变动损失(万元),283,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-975,801,-730,-720,-45,178, 
 投资损失(万元),-26,-40,-46,-33,-30,-0, 
 递延所得税资产减少(万元),-48,5,-19,-15,1,2, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),549,417,-2820,102,-1379,-3820, 
 经营性应收项目的减少(万元),-580,-3570,607,-902,-549,-5630, 
 经营性应付项目的增加(万元),314,2566,2211,-239,1913,6812, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),10315,7895,7769,5235,3560,-660, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),18855,11519,6583,2147,1633,369, 
 现金的期初余额(万元),11519,6583,2147,1633,369,719, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),7336,4936,4436,514,1264,-350, 

