 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),169543,127903,96104,84967,72006,64807,50089,35607, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,3, 
 收到的其他与经营活动有关的现金(万元),2973,1758,787,652,322,567,141,53, 
 经营活动现金流入小计(万元),172516,129661,96891,85619,72327,65374,50229,35663, 
 购买商品、接受劳务支付的现金(万元),87410,62087,45224,35661,30581,31080,23364,18309, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26609,19717,16339,14152,11077,8131,6472,3396, 
 支付的各项税费(万元),19638,15869,12694,11543,10322,9900,7456,5213, 
 支付的其他与经营活动有关的现金(万元),21778,19337,12184,10440,8606,6043,5887,5773, 
 经营活动现金流出小计(万元),155435,117011,86441,71796,60586,55154,43180,32690, 
 经营活动产生的现金流量净额(万元),17081,12650,10450,13823,11742,10220,7050,2973, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1048,437,191,118,32,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,36,0,7,--,--,12,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),56000,28000,15000,20000,3000,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),57048,28472,15192,20125,3032,0,12,7, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10539,14726,3938,3347,1867,1957,5294,1931, 
 投资所支付的现金(万元),1000,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),67102,51000,20000,20000,3000,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),78641,65726,23938,23347,4867,1957,5294,1931, 
 投资活动产生的现金流量净额(万元),-21593,-37254,-8746,-3222,-1835,-1957,-5282,-1924, 
 吸收投资收到的现金(万元),100,--,63229,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),100,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,3000,5160, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),100,0,63229,0,0,0,3000,5160, 
 偿还债务支付的现金(万元),--,--,--,--,2000,1000,5160,1950, 
 分配股利、利润或偿付利息所支付的现金(万元),10667,2133,--,--,11,151,119,76, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3016,705,254,--,--,--,--,1240, 
 筹资活动现金流出小计(万元),13683,2838,254,0,2011,1151,5279,3266, 
 筹资活动产生的现金流量净额(万元),-13583,-2838,62975,0,-2011,-1151,-2279,1894, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-18095,-27442,64678,10601,7896,7112,-511,2942, 
 加:期初现金及现金等价物余额(万元),69087,96529,31851,21250,13354,6242,6752,3810, 
 期末现金及现金等价物余额(万元),50992,69087,96529,31851,21250,13354,6242,6752, 
 净利润(万元),29226,18022,13260,12319,10750,9588,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1426,517,340,-7,213,-23,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),279,165,109,96,129,165,--,--, 
 无形资产摊销(万元),321,186,132,140,189,184,--,--, 
 长期待摊费用摊销(万元),3186,2465,1951,1901,1781,1874,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-23,2,-3,0,228,--,--, 
 固定资产报废损失(万元),1,2,--,--,--,--,--,--, 
 公允价值变动损失(万元),-12,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,7,152,--,--, 
 投资损失(万元),-1398,-527,-257,-118,-32,--,--,--, 
 递延所得税资产减少(万元),-279,-417,-321,401,-219,-161,--,--, 
 递延所得税负债增加(万元),84,--,--,--,--,--,--,--, 
 存货的减少(万元),-28465,-10620,-5678,-2482,-1001,-3772,--,--, 
 经营性应收项目的减少(万元),-3114,-7636,-1634,-233,-758,2299,--,--, 
 经营性应付项目的增加(万元),15826,10516,2547,1808,683,-315,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),17081,12650,10450,13823,11742,10220,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),50992,69087,96529,31851,21250,13354,6242,6752, 
 现金的期初余额(万元),69087,96529,31851,21250,13354,6242,6752,3810, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-18095,-27442,64678,10601,7896,7112,-511,2942, 

