 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),33087,23234,20035,16279,20955,29841,20314,22338, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),682,654,490,304,290,294,241,182, 
 收到的其他与经营活动有关的现金(万元),2091,1802,1542,1519,1223,1562,170,83, 
 经营活动现金流入小计(万元),35860,25690,22067,18102,22468,31696,20725,22603, 
 购买商品、接受劳务支付的现金(万元),26030,17157,10378,12465,13393,21448,11163,14752, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3527,3017,2515,2158,1926,1627,994,872, 
 支付的各项税费(万元),2858,3113,2834,1680,1671,2190,2708,1234, 
 支付的其他与经营活动有关的现金(万元),6717,4330,3723,2552,2856,2953,2240,1616, 
 经营活动现金流出小计(万元),39131,27617,19450,18855,19846,28219,17105,18473, 
 经营活动产生的现金流量净额(万元),-3270,-1927,2617,-754,2621,3478,3620,4129, 
 收回投资所收到的现金(万元),6300,5000,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),70,22,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,--,--,0,1,--,32, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,75, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
