 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),91522,74486,59721,68056,64668,51873, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),35,45,17,1,--,--, 
 收到的其他与经营活动有关的现金(万元),2168,3107,2913,3299,3814,4466, 
 经营活动现金流入小计(万元),93724,77637,62651,71355,68482,56339, 
 购买商品、接受劳务支付的现金(万元),81928,59674,43552,47732,47039,39479, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7925,5962,5671,5882,4967,4325, 
 支付的各项税费(万元),4550,4771,6486,5515,4636,4099, 
 支付的其他与经营活动有关的现金(万元),4254,5380,6245,5566,5786,9470, 
 经营活动现金流出小计(万元),98657,75787,61954,64695,62428,57373, 
 经营活动产生的现金流量净额(万元),-4933,1850,697,6660,6054,-1035, 
 收回投资所收到的现金(万元),200,--,1040,420,--,153, 
 取得投资收益所收到的现金(万元),414,0,1,1,--,63, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,--,179,32,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,358,159,--,--, 
 收到的其他与投资活动有关的现金(万元),13724,230,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14348,230,1578,612,0,220, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3298,4717,1422,1827,4021,2850, 
 投资所支付的现金(万元),500,--,990,595,--,228, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,146,--,--, 
 支付的其他与投资活动有关的现金(万元),20400,230,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24198,4947,2412,2568,4021,3078, 
 投资活动产生的现金流量净额(万元),-9849,-4717,-834,-1957,-4021,-2858, 
 吸收投资收到的现金(万元),32640,0,286,600,--,2475, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,0,286,200,--,--, 
 取得借款收到的现金(万元),4400,7250,3350,6450,6300,6157, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),700,800,--,--,--,--, 
 筹资活动现金流入小计(万元),37740,8050,3636,7050,6300,8632, 
 偿还债务支付的现金(万元),6816,3350,4850,6500,7300,2557, 
 分配股利、利润或偿付利息所支付的现金(万元),2260,1487,1759,1939,2265,2303, 
 其中：子公司支付给少数股东的股利、利润(万元),--,0,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),725,0,--,--,--,--, 
 筹资活动现金流出小计(万元),9801,4837,6609,8439,9565,4859, 
 筹资活动产生的现金流量净额(万元),27939,3213,-2973,-1389,-3265,3772, 
 汇率变动对现金及现金等价物的影响(万元),79,23,12,3,--,--, 
 现金及现金等价物净增加额(万元),13236,369,-3098,3318,-1231,-120, 
 加:期初现金及现金等价物余额(万元),2261,1892,4990,1672,2904,3024, 
 期末现金及现金等价物余额(万元),15497,2261,1892,4990,1672,2904, 
 净利润(万元),6120,5896,6197,5056,5570,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
