 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),159601,109382,67426,69965,63769,56303,42902,39182, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),16124,11825,9560,10198,7218,6478,5432,5183, 
 收到的其他与经营活动有关的现金(万元),4657,4318,8297,4094,2634,3021,1019,901, 
 经营活动现金流入小计(万元),180382,125525,85284,84257,73620,65802,49353,45266, 
 购买商品、接受劳务支付的现金(万元),97413,71828,47526,43062,38883,35673,26506,25423, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),39572,27469,18366,14866,12678,11298,8081,5560, 
 支付的各项税费(万元),8224,5341,6682,7798,6258,5198,4670,3699, 
 支付的其他与经营活动有关的现金(万元),9417,9248,6082,8604,5558,3748,3569,1943, 
 经营活动现金流出小计(万元),154625,113886,78657,74330,63377,55917,42827,36625, 
 经营活动产生的现金流量净额(万元),25756,11639,6627,9927,10244,9885,6526,8642, 
 收回投资所收到的现金(万元),59290,57080,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),658,991,1031,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),384,117,4789,1,--,5,6,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,333, 
 收到的其他与投资活动有关的现金(万元),4046,6901,8158,--,--,68,51,51, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),64378,65089,13978,1,0,72,57,392, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),31670,34983,45226,30568,9932,13348,7235,6075, 
 投资所支付的现金(万元),46975,25180,53547,--,--,--,--,3332, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,14435,--,--,--,--,--,6, 
 支付的其他与投资活动有关的现金(万元),16533,4046,6780,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),95178,78644,105553,30568,9932,13348,7235,9414, 
 投资活动产生的现金流量净额(万元),-30800,-13555,-91574,-30567,-9932,-13275,-7178,-9022, 
 吸收投资收到的现金(万元),--,19233,100195,35690,--,--,--,1980, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),68263,48300,53358,24179,36375,31475,33813,36627, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),300,5362,--,2600,--,--,497,815, 
 筹资活动现金流入小计(万元),68563,72896,153553,62469,36375,31475,34309,39422, 
 偿还债务支付的现金(万元),45016,64334,39627,32216,29812,26790,32084,33862, 
 分配股利、利润或偿付利息所支付的现金(万元),7668,5014,4691,4258,5074,1622,1387,2925, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,39, 
 支付其他与筹资活动有关的现金(万元),11309,1950,8419,3563,52,70,474,967, 
 筹资活动现金流出小计(万元),63993,71298,52738,40037,34938,28482,33945,37755, 
 筹资活动产生的现金流量净额(万元),4571,1598,100815,22432,1437,2993,364,1667, 
 汇率变动对现金及现金等价物的影响(万元),2552,-4723,2709,-328,83,574,261,-206, 
